Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Year_Experience,Seniority,Category,Requirements,Min_Salary,Max_Salary,Avg_Salary,Salary_range
MCF-2020-0051462,Contract Permanent,Research Fellow (Computer Science) R00001328,NANYANG TECHNOLOGICAL UNIVERSITY,Posted 02 Mar 2020,5,Professional,Sciences  Laboratory  R&D,Design ( ) Use reinforcement learning . Attack machine learning algorithms improve robustness machine learning algorithms PhD degree Computer Science Strong publication record conferences AAMAS IJCAI AAAI Experience theory optimization,4500.0,6200.0,5350.0,Low
MCF-2020-0052015,Contract Permanent,Research Fellow (Quantum and Complexity Science),NANYANG TECHNOLOGICAL UNIVERSITY,Posted 02 Mar 2020,1,Professional,Sciences  Laboratory  R&D,Conduct high quality research quantum information applications complexity science Publish papers quantum information applications complexity science world- Aid supervision FYP PhD students topics quantum information applications complexity science PhD information field Excellent English verbal/written communication Record high quantum Ability ideas audiences Previous proposal algorithms/ (e.g. ) learning Experience Collaborative groups Research general Prior co- students,5000.0,6500.0,5750.0,Med
MCF-2020-0050670,Permanent,Research Fellow (Differential Privacy),NATIONAL UNIVERSITY OF SINGAPORE,Posted 29 Feb 2020,1,Professional,Sciences  Laboratory  R&D,Privacy ( privacy)  Statistical machine learning A PhD degree (computer science mathematics)  Good publication record   Experience research.,5500.0,8250.0,6875.0,Med
MCF-2020-0050146,Permanent,Engineer Software,UCARE.IO PTE. LTD.,Posted 28 Feb 2020,4,Sr Executive,Information Technology,Writing . Implement unit tests. Integration application components overall MLaaS . Implementation security . Support . Professional Experience ¢ 4+ relevant ¢ Experience machine learning data analysis plus qualifications Expert Python one Python Flask. Familiarity ORM (Object Relational Mapper) libraries SQLAlchemy. Good understanding server- languages Jinja 2. Basic understanding front-end technologies JavaScript HTML5 CSS3 Knowledge servers environments OAuth2 OpenID. Understanding fundamental . Strong unit test debugging . Proficient understanding tools Git. Degree Computer Science Computer Engineering courses. Familiarity ETL data advantageous.,4000.0,9000.0,6500.0,Med
MCF-2020-0050512,Permanent,Robotics Software Engineer,OTSAW DIGITAL PTE. LTD.,Posted 28 Feb 2020,2,Jr Executive,Engineering,Master degree       CS robotics field Bachelor 2+ At one       one : SLAM       sensor system Strong       C++ / Python Experience       -source libraries e.g. OpenCV PCL Familiarity      sensors LIDAR IMU GPS radar Strong Linux      ROS background Hands-       implementation Strong      analytical PhD CS      robotics field Good       real- Hands       working      challenges working       performance Extensive       system integration development Familiarity      Git version control tools Publications       field,4000.0,7000.0,5500.0,Low
MCF-2020-0050060,Permanent,R&D Engineer - Computer Vision,TAIGER SINGAPORE PTE. LTD.,Posted 28 Feb 2020,3,Sr Executive,Information Technology Sciences  Laboratory  R&D,Develop prototypes real-world applications Computer Vision Improve performance existing CV models - - - Develop algorithms data models solutions based state- - -art AI technology. Create products research fields Object detection Handwriting Recognition Document Image Segmentation Document Image Classification . Use technologies standards develop TAIGER product advise . Contribute development TAIGER solutions participate development implementation - systems. At  3 Computer Vision Machine Learning Deep Learning PhD MSc BSc computer science engineering equivalent. Demonstrated Image Classification Image Segmentation Object Detection. Hands- deep learning technologies familiar state- - - (e.g. TensorFlow PyTorch Keras ). Experience programming languages (Java C++ Python ). Strong problem-solving . Good communication -working . Experience applying CV techniques . Experience recognition recognition. Familiarity Deep Learning Model.,6000.0,8000.0,7000.0,Med
MCF-2020-0050071,Permanent,Solutions & Integration Architect,RANDSTAD PTE. LIMITED,Posted 28 Feb 2020,3,Sr Executive,Information Technology,Bachelor degree Startup preferred Min 3 Full Stack Development (Java NodeJS JavaScript) Passionate reliable APIs Interested prototyping Interested,7000.0,8500.0,7750.0,Med
MCF-2020-0050229,Permanent,Software Engineer Backend,GFIN SERVICES (S) PTE. LTD.,Posted 28 Feb 2020,2,Professional,Engineering,Design write cutting edge GO language improve availability scalability latency efficiency Gra range services Work engineering explore create new / architectures geared towards scale performance Participate code reviews maintain high development standards Engage service capacity demand planning software performance analysis tuning optimization Collaborate product teams define prototype feature specifications Work closely infrastructure building scaling back-end services well performing root cause analysis investigations Design build analyze fix large-scale systems Learn full stack performance tuning optimization Debug modify complex production software A degree Computer Science Software Engineering Information Technology fields 4+ software engineering distributed systems environment Strong Computer Science fundamentals algorithms data structures Familiarity running large scale web services understanding systems internals networking plus Strong understanding system performance scaling Possess excellent communication sharp analytical abilities proven think critically current system terms growth stability You coder language (C++ C Java Scala Rust Haskell OCaml Erlang Python Ruby PHP Node.JS C# .) willing Golang,8000.0,12000.0,10000.0,High
MCF-2020-0050225,Permanent,Senior Software Engineer Backend,GFIN SERVICES (S) PTE. LTD.,Posted 28 Feb 2020,4,Professional,Engineering,Design write cutting edge GO language improve availability scalability latency efficiency Gra range services Work engineering explore create new / architectures geared towards scale performance Participate code reviews maintain high development standards Engage service capacity demand planning software performance analysis tuning optimization Collaborate product teams define prototype feature specifications Work closely infrastructure building scaling back-end services well performing root cause analysis investigations Design build analyze fix large-scale systems Learn full stack performance tuning optimization Debug modify complex production software A degree Computer Science Software Engineering Information Technology fields 4+ software engineering distributed systems environment Strong Computer Science fundamentals algorithms data structures Familiarity running large scale web services understanding systems internals networking plus Strong understanding system performance scaling Possess excellent communication sharp analytical abilities proven think critically current system terms growth stability You coder language (C++ C Java Scala Rust Haskell OCaml Erlang Python Ruby PHP Node.JS C# .) willing Golang,10000.0,15000.0,12500.0,High
MCF-2020-0050097,Permanent,Senior Software Engineer Backend,GP NETWORK ASIA PTE. LTD.,Posted 28 Feb 2020,4,Professional,Engineering,Design write cutting edge GO language improve availability scalability latency efficiency Gra range services Work engineering explore create new / architectures geared towards scale performance Participate code reviews maintain high development standards Engage service capacity demand planning software performance analysis tuning optimization Collaborate product teams define prototype feature specifications Work closely infrastructure building scaling back-end services well performing root cause analysis investigations Design build analyze fix large-scale systems Learn full stack performance tuning optimization Debug modify complex production software A degree Computer Science Software Engineering Information Technology fields 4+ software engineering distributed systems environment Strong Computer Science fundamentals algorithms data structures Familiarity running large scale web services understanding systems internals networking plus Strong understanding system performance scaling Possess excellent communication sharp analytical abilities proven think critically current system terms growth stability You coder language (C++ C Java Scala Rust Haskell OCaml Erlang Python Ruby PHP Node.JS C# .) willing Golang,9500.0,14000.0,11750.0,High
MCF-2020-0050094,Permanent,Software Engineer Backend,GP NETWORK ASIA PTE. LTD.,Posted 28 Feb 2020,4,Professional,Engineering,Design write cutting edge GO language improve availability scalability latency efficiency Gra range services Work engineering explore create new / architectures geared towards scale performance Participate code reviews maintain high development standards Engage service capacity demand planning software performance analysis tuning optimization Collaborate product teams define prototype feature specifications Work closely infrastructure building scaling back-end services well performing root cause analysis investigations Design build analyze fix large-scale systems Learn full stack performance tuning optimization Debug modify complex production software A degree Computer Science Software Engineering Information Technology fields 4+ software engineering distributed systems environment Strong Computer Science fundamentals algorithms data structures Familiarity running large scale web services understanding systems internals networking plus Strong understanding system performance scaling Possess excellent communication sharp analytical abilities proven think critically current system terms growth stability You coder language (C++ C Java Scala Rust Haskell OCaml Erlang Python Ruby PHP Node.JS C# .) willing Golang,6500.0,11000.0,8750.0,High
MCF-2020-0050088,Permanent,Software Engineer Backend,GRABINSURE INSURANCE AGENCY (S) PTE. LTD.,Posted 28 Feb 2020,4,Professional,Engineering,Design write cutting edge GO language improve availability scalability latency efficiency Gra range services Work engineering explore create new / architectures geared towards scale performance Participate code reviews maintain high development standards Engage service capacity demand planning software performance analysis tuning optimization Collaborate product teams define prototype feature specifications Work closely infrastructure building scaling back-end services well performing root cause analysis investigations Design build analyze fix large-scale systems Learn full stack performance tuning optimization Debug modify complex production software A degree Computer Science Software Engineering Information Technology fields 4+ software engineering distributed systems environment Strong Computer Science fundamentals algorithms data structures Familiarity running large scale web services understanding systems internals networking plus Strong understanding system performance scaling Possess excellent communication sharp analytical abilities proven think critically current system terms growth stability You coder language (C++ C Java Scala Rust Haskell OCaml Erlang Python Ruby PHP Node.JS C# .) willing Golang,5000.0,7500.0,6250.0,Med
MCF-2020-0050064,Permanent,Software Engineer Backend,GRABLINK PTE. LTD.,Posted 28 Feb 2020,4,Professional,Engineering,Design write cutting edge GO language improve availability scalability latency efficiency Gra range services Work engineering explore create new / architectures geared towards scale performance Participate code reviews maintain high development standards Engage service capacity demand planning software performance analysis tuning optimization Collaborate product teams define prototype feature specifications Work closely infrastructure building scaling back-end services well performing root cause analysis investigations Design build analyze fix large-scale systems Learn full stack performance tuning optimization Debug modify complex production software A degree Computer Science Software Engineering Information Technology fields 4+ software engineering distributed systems environment Strong Computer Science fundamentals algorithms data structures Familiarity running large scale web services understanding systems internals networking plus Strong understanding system performance scaling Possess excellent communication sharp analytical abilities proven think critically current system terms growth stability You coder language (C++ C Java Scala Rust Haskell OCaml Erlang Python Ruby PHP Node.JS C# .) willing Golang,6000.0,10000.0,8000.0,Med
MCF-2020-0050037,Permanent,Software Engineer Full Stack (Open),GRABLINK PTE. LTD.,Posted 28 Feb 2020,2,Professional,Engineering,Design write cutting edge GO language improve availability scalability latency efficiency Gra range services Work engineering explore create new / architectures geared towards scale performance Participate code reviews maintain high development standards Engage service capacity demand planning software performance analysis tuning optimization Collaborate product teams define prototype feature specifications Work closely infrastructure building scaling back-end services well performing root cause analysis investigations Design build analyze fix large-scale systems Learn full stack performance tuning optimization Debug modify complex production software A degree Computer Science Software Engineering Information Technology fields 2+ front end technologies AND back end frameworks software engineering distributed systems environment Experience Strong Computer Science fundamentals algorithms data structures Familiarity running large scale web services understanding systems internals networking plus Strong understanding system performance scaling Possess excellent communication sharp analytical abilities proven think critically current system terms growth stability You coder language (C++ C Java Scala Rust Haskell OCaml Erlang Python Ruby PHP Node.JS C# .) willing Golang,7500.0,11000.0,9250.0,High
MCF-2020-0050006,Permanent,Senior Software Engineer Backend,GRABLINK PTE. LTD.,Posted 28 Feb 2020,4,Professional,Engineering,Design write cutting edge GO language improve availability scalability latency efficiency Gra range services Work engineering explore create new / architectures geared towards scale performance Participate code reviews maintain high development standards Engage service capacity demand planning software performance analysis tuning optimization Collaborate product teams define prototype feature specifications Work closely infrastructure building scaling back-end services well performing root cause analysis investigations Design build analyze fix large-scale systems Learn full stack performance tuning optimization Debug modify complex production software A degree Computer Science Software Engineering Information Technology fields 4+ software engineering distributed systems environment Strong Computer Science fundamentals algorithms data structures Familiarity running large scale web services understanding systems internals networking plus Strong understanding system performance scaling Possess excellent communication sharp analytical abilities proven think critically current system terms growth stability You coder language (C++ C Java Scala Rust Haskell OCaml Erlang Python Ruby PHP Node.JS C# .) willing Golang,7000.0,11500.0,9250.0,High
MCF-2020-0048606,Contract Permanent,Scientist (Digital Platform Experimentation (Digiplex)) Computing & Intelligence IHPC A*STAR,A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,0,Professional,Engineering Information Technology Sciences  Laboratory  R&D,Efficient  machine learning / computing Machine  learning Model  development optimization  hardware. Ph.D.   Computer/Electrical Electronics Engineering field  required. Strong  programming abilities (e.g. C/C++ Python) Good  understanding deep learning/machine learning algorithms e.g.  tensorflow pytorch Good  communication player,4500.0,9000.0,6750.0,Med
MCF-2020-0049214,Contract Permanent,Research Engineer / Senior Research Engineer (ARTC),A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,1,Sr Executive,Sciences  Laboratory  R&D,BS degree Robotics Engineering Software Engineering Computer Engineering Electrical Engineering Computer Science 1-2 Experience ROS vision image processing machine learning systems,3900.0,7800.0,5850.0,Med
MCF-2020-0049206,Contract Permanent,Research Engineer / Senior Research Engineer (ARTC),A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,1,Jr Executive,Sciences  Laboratory  R&D,BS degree Robotics Engineering Software Engineering Computer Engineering Electrical Engineering Computer Science 1-2 Experience ROS vision image processing machine learning systems,3000.0,5500.0,4250.0,Low
MCF-2020-0049175,Contract Permanent,Senior /  Engineer (Artificial Intelligence) Computing & Intelligence IHPC A*STAR,A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,0,Jr Executive,Engineering Information Technology Sciences  Laboratory  R&D,Master/Bachelor degree   Computer Science/Electrical & Electronics Engineering/Computer  Engineering equivalent Solid programming   Python C/C++ / MATLAB Experience one   AI Machine Learning Deep learning Computer Vision  Image Processing. Experience  Tensorflow - learning  platforms. Experience   applying AI real- Relevant   industry / Experience  development AI platform deployment  equivalent. Strong track record  research AI (e.g. publications ICML NeurIPS  ICLR AAAI CVPR ICCV ICCAD journals PIEEE JACM JMLR AIJ IJCV  IEEE Transactions ACM Transactions),3000.0,6000.0,4500.0,Low
MCF-2020-0049165,Contract Permanent,Research Engineer / Senior Research Engineer (ARTC),A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,1,Sr Executive,Sciences  Laboratory  R&D,Bachelor/Master Business Analytics 1 Experiences analytics programming Python R SQL,3900.0,7800.0,5850.0,Med
MCF-2020-0049142,Contract Permanent,Research Engineer (ARTC),A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,1,Jr Executive,Sciences  Laboratory  R&D,Bachelor/Master Business Analytics 1 Experiences analytics programming Python R SQL,3000.0,5500.0,4250.0,Low
MCF-2020-0049038,Contract Permanent,Lead Consultant,ST ELECTRONICS (INFO-SOFTWARE SYSTEMS) PTE. LTD.,Posted 27 Feb 2020,6,Management,Information Technology,Work lead also full support implementation JEE 3- . Web App including limited technology messaging REST API Work Agile Scrum teams internal Agile Scrum period . Such project familiar Work stakeholders partners data support models machine learning . Work closely clients/stakeholders requirements works Design manage maintain data models ETL management structured/unstructured data sources (e.g. - real- -real-time) Drive/ quality Support - - . Recognised degree Computer Science/Engineering Knowledge Engineering Information Systems Information Technology equivalent data engineering Technical expertise :  Java J2EE .NET C#  IBM WAS PureScale DB2 DataPower Cognos  MQ messaging equivalent Javascript Angular equivalent UI implementation Microservices implementation container/Kubernetes Relational/non-relational/NoSQL database enterprise data warehouse/ Big data technologies e.g. Hadoop Spark Hive HBase Data e.g. Flume Kafka NiFi Scripting programming software development e.g. Java C/C++ Python R MATLAB Scala SQL . Windows Linux environments. Completed 2 projects Agile Scrum approach Conducting Agile Scrum training also coach Implemented solutions full 5 Experience Machine Learning data management Experience implementing analytics solutions Experience software practices control Knowledge,8500.0,9800.0,9150.0,High
MCF-2020-0048365,Contract Permanent,Scientist (Visual Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,0,Professional,Sciences  Laboratory  R&D,PhD Computer Science Computer Engineering Electronic Engineering fields Strong programming C++/C Python Java Experience Knowledge OpenCV Matlab Computer Vision Machine Learning Critical self-motivated independently teams analytical communication .,4500.0,9000.0,6750.0,Med
MCF-2020-0048868,Contract Permanent,Manager / Senior Manager (ARTC),A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,8,Management,Sciences  Laboratory  R&D,PhD/Master/Bachelor degree Robotics Engineering Control Engineering Electrical Engineering Computer Engineering Software Engineering Computer Science Preferably 15 relevant robotics well 8 leadership teams proven track record Industry implementation /hardware required Domain software integration machine Ability lead teams Ability complex Business well versed trends processes,7900.0,13800.0,10850.0,High
MCF-2020-0049182,Contract Permanent,Scientist (Artificial Intelligence) Computing & Intelligence IHPC,A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,0,Professional,Engineering Information Technology Sciences  Laboratory  R&D,PhD degree   Computer Science/Electrical & Electronics Engineering/Computer  Engineering equivalent Solid  programming Python C/C++ / MATLAB Experience   one /topics AI Machine Learning Deep Learning  Computer Vision Image Processing Convolution Neural Networks Transfer  Learning Object Detection Multimodal Learning Cross-modal Learning Knowledge  Graph Medical Image Analysis Experience   applying AI real- Relevant   industry / Experience   development AI platform deployment  equivalent. Strong track  record research AI (e.g. publications ICML  NeurIPS ICLR AAAI CVPR ICCV ICCAD journals PIEEE JACM JMLR  AIJ IJCV IEEE Transactions ACM Transactions),4500.0,9000.0,6750.0,Med
MCF-2020-0049149,Contract Permanent,Scientist (Cybersecurity) I2R,A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,0,Professional,Sciences  Laboratory  R&D,Ability learn Willingness learn Strong interest cybersecurity domain PhD degree Information Security Cybersecurity fields Knowledge / cybersecurity network security system security data security malware research cryptography forensics Ability conduct independent research publish top conferences journals Proficient Python C Java Knowledge data analytics machine learning deep learning huge plus Industry certifications cybersecurity project management huge plus (e.g. CISSP OSCP CEH PMP) Experience hackathons / ethical hacking beneficial Good player research engineering ethics Good interpersonal communication,4500.0,9000.0,6750.0,Med
MCF-2020-0049188,Contract Permanent,Senior /  Research Engineer (Artificial Intelligence) Computing & Intelligence IHPC,A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,0,Jr Executive,Engineering Information Technology Sciences  Laboratory  R&D,Master/  Bachelor degree Computer Science/ Electrical & Electronics Engineering/  Computer Engineering equivalent Solid  programming Python C/C++ / MATLAB Experience   one AI Machine Learning Computer Vision Image  Processing Natural Language Processing,3000.0,6000.0,4500.0,Low
MCF-2020-0049169,Contract Permanent,Scientist (Artificial Intelligence) Computing & Intelligence IHPC A*STAR,A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,0,Professional,Engineering Information Technology Sciences  Laboratory  R&D,PhD  degree Computer Science/Electrical & Electronics Engineering/ Computer  Engineering equivalent Solid  programming Python C/C++ / MATLAB Experience   one AI Machine Learning Computer Vision Image  Processing Natural Language Processing,4500.0,9000.0,6750.0,Med
MCF-2020-0048555,Contract,V.I.E. APAC Data Analytics Team,SCOR SERVICES ASIA-PACIFIC PTE. LTD.,Posted 27 Feb 2020,3,Jr Executive,Insurance,To learning techniques improve data analytics data internal . To advanced data analytics projects . To problem business data analytics. To support coordination IT needs. To help sources needs. To contribute SCOR Global Life publications. You strong statistics/mathematics/      statistical/ modelling. You ML NLP & languages (Python/R) -quality . You dynamic working . You interpersonal . You international context relationships SGL. You fluent English. Proficiency Chinese PLUS You SAS/R/Python.,5100.0,5200.0,5150.0,Low
MCF-2020-0048329,Contract Permanent,Research Engineer (Cybersecurity) I2R,A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,0,Professional,Sciences  Laboratory  R&D,Bachelor Master Degree Computer Science Computer Engineering Information Security equivalent Experienced assessment security testing required Knowledge machine learning plus Proficient C/C++ Python Highly attitude Ability deliver Good communication,3000.0,5500.0,4250.0,Low
MCF-2020-0048207,Permanent,Research Assistant (Computer Science  /  Engineering),NANYANG TECHNOLOGICAL UNIVERSITY,Posted 26 Feb 2020,1,Professional,Sciences  Laboratory  R&D,Develop learning models NER relationship Collect/Annotate Evaluate models publish results top- Bachelor degree Computer Science/Engineering disciplines Experience deep learning machine learning Experience natural language processing Proficient Python Pytorch Excellent Good communication writing English Strong responsibility research /,3500.0,5300.0,4400.0,Low
MCF-2020-0048205,Permanent,Research Assistant (Computer Science / Engineering),NANYANG TECHNOLOGICAL UNIVERSITY,Posted 26 Feb 2020,1,Professional,Sciences  Laboratory  R&D,Develop learning models NER relationship Collect/Annotate Evaluate models publish results top- Bachelor degree Computer Science/Engineering disciplines Experience deep learning machine learning Experience natural language processing Proficient Python Pytorch Excellent Good communication writing English Strong responsibility research /,3000.0,4500.0,3750.0,Low
MCF-2020-0047026,Contract Permanent,Scientist (Hardware-Software Co-optimization for Deep Learning) IHPC A*STAR,A*STAR RESEARCH ENTITIES,Posted 26 Feb 2020,0,Jr Executive,Engineering Information Technology Sciences  Laboratory  R&D,Ph.D. Computer Science/Engineering Electronic Engineering expertise one : Background machine learning networks preferred Ability independently well teams highly desired Experience corporate application oriented environments Experience Tensor Flow Strong programming abilities (C/C++ Python required) Good communication presentation,4500.0,9000.0,6750.0,Med
MCF-2020-0047628,Permanent,Senior Software Engineer,GRABLINK PTE. LTD.,Posted 26 Feb 2020,5,Professional,Engineering,Design write cutting edge GO language improve availability scalability latency efficiency Gra range services Work engineering explore create new / architectures geared towards scale performance Participate code reviews maintain high development standards Engage service capacity demand planning software performance analysis tuning optimization Collaborate product teams define prototype feature specifications Work closely infrastructure building scaling back-end services well performing root cause analysis investigations Design build analyze fix large-scale systems Learn full stack performance tuning optimization Debug modify complex production software A degree Computer Science Software Engineering Information Technology fields  strong Computer Science fundamentals algorithms data structures 5+ software engineering distributed systems environment Track record designing developing services. Strong understanding system performance scaling Possess excellent communication sharp analytical abilities proven think critically current system terms growth stability You coder language (C++ C Java Scala Rust Haskell OCaml Erlang Python Ruby PHP Node.JS C# .) willing Golang,6000.0,10000.0,8000.0,Med
MCF-2020-0047106,Contract,Research Fellow (Ocular Imaging),SINGAPORE EYE RESEARCH INSTITUTE,Posted 26 Feb 2020,1,Jr Executive,Others,Perform research medical image processing approaches (2D 3D) image processing AI machine learning-   Conduct within SERI NTU line direction supervision Principal Investigators Collaborators  Manage - - environment technical   Publish publish research   Attend findings papers academic contribute department   Draft Principal Investigators   Undertake may required Principal Investigators   Attend participate ( necessary) within SERI NTU   Ensure compliance health safety aspects .   Ph.D. Biomedical Engineering Computer Science Computer Engineering discipline. Previous OCT software development OCT OCT would . Possess programming image processing (e.g. MATLAB Python). Able independently well - - .,4040.0,7900.0,5970.0,Med
MCF-2020-0047010,Contract Permanent,Senior Research Assistant,SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN,Posted 26 Feb 2020,3,Professional,Sciences  Laboratory  R&D,A Masters degree Computer Science (CS) Computer Engineering (CE) Electrical Engineering (EE) focus networks. In case EE Power Systems SCADA development considered . Exceptional Bachelors CS CE EE relevant also considered. Basic exposure cyber security / machine learning / AI . Experience system software SCADA systems Familiar languages (C++ Java) scripting languages example Python Javascript Powershell . Good written verbal communication Willing 2 .,3500.0,5000.0,4250.0,Low
JOB-2020-0000019,Permanent,Sensor Algorithm Engineer,GOVERNMENT TECHNOLOGY AGENCY,Posted 03 Jan 2020,0,Management,Information Technology Public  Civil Service,Sensor signal/ processing Algorithm development . Work processing algorithm POC test Define analysis validate Master PHD Degree  Electrical Engineering Computer Science Computer Electronics Engineering Math Physics   disciplines Minimum 5 pattern machine image processing controls.  Fresh PHD interest relevant welcome apply. C/C++ coding language e.g. Matlab Python Able OpenCV Tensorflow / Caffe Familiar cloud computing tools use Intel Movidius Neural Compute Stick Familiar plus Strong - attitude Ability multi-task fast-paced complex environment,5000.0,9000.0,7000.0,Med
JOB-2019-0235660,Permanent,Data Engineer,GOVERNMENT TECHNOLOGY AGENCY,Posted 06 Dec 2019,0,Jr Executive,Engineering Public  Civil Service,Build pipelines data sources Design build API Integrate data sources data systems compliance data security Collaborate product engineers data scientists data- Good understanding system data structure algorithms data modelling data storage Ability write SQL Postgres MongoDB neo4j Proficient programming R Python / Go Familiar scripting Prior data frameworks like Airflow Kafka Hadoop Spark Kubernetes Comfortable DevOps tools like Docker Git Terraform Familiar building CI/CD pipelines Understand LDAP OAuth API Able cloud technologies like Azure AWS Google Cloud Working- machine learning Prior real-time data pipelines Applicants welcome apply,4000.0,7000.0,5500.0,Low
JOB-2019-0209966,Permanent,DevOps Engineer Government Digital Services,GOVERNMENT TECHNOLOGY AGENCY,Posted 10 Oct 2019,0,Management,Information Technology Public  Civil Service,Manage development environments Providing DevOps operational support  Architecture planning (Private Public cloud) Be innovative - DevOps technology platform Future- scalability Manage development environments. Manage best Development operation continuous integration Monitoring automation / / issues environment Ability products required  Working techniques  Hands- coding   Working teams environments.  Ability high- environment  Knowledge Degree Diploma Computer Science/Engineering Information Technology Communications disciplines Excellent problem solving Strong Devops orchestration tools  Strong scripting e.g. Python Bash JavaScript Ruby Cloud management - AWS Azure Strong understanding practice Agile/Lean projects SCRUM KANBAN .  Strong understanding virtualization networking  Experience distributed systems  Machine Learning technologies environments  Breadth - OS computing,5000.0,9000.0,7000.0,Med
MCF-2020-0041782,Contract Permanent,Scientist (Mobility) Robotics & Autonomous Systems I2R,A*STAR RESEARCH ENTITIES,Posted 27 Mar 2020,1,Professional,Sciences  Laboratory  R&D,Research development motion detection camera / lidar coordination drone Algorithm development testing system integration modules world applications Actively collaborate researchers - system testing real- deployments Realisation algorithms developed suitable deployment optimizing algorithms allow real time processing PhD Mechanical Electrical Computer Science/ Engineering Machine Learning fields 1 research development Strong software development C/C++ Phython Good ROS Linux / DDS middleware Familiarity motion planning works lidar / vision drone Experience machine learning motion planning Good communication player,4500.0,9000.0,6750.0,Med
MCF-2020-0045252,Contract Permanent,Scientist (Aural & Language Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 27 Mar 2020,0,Professional,Sciences  Laboratory  R&D,PhD Computer Engineering Computer Science Machine Learning Proficient Python/Matlab/ C++ programming Knowledge ASR / Deep Learning Team spirit problem solving Excellent verbal written communication Good track international journals peer-,4500.0,9000.0,6750.0,Med
MCF-2020-0045273,Contract Permanent,Research Engineer (Aural & Language Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 27 Mar 2020,0,Professional,Sciences  Laboratory  R&D,Bachelor Master Computer Engineering Computer Science Machine Learning Proficient Python/ C++ programming/Java Knowledge ASR / Deep Learning Team spirit problem solving Excellent verbal written communication,3900.0,7800.0,5850.0,Med
MCF-2020-0045268,Contract Permanent,Research Engineer (Aural & Language Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 27 Mar 2020,0,Professional,Sciences  Laboratory  R&D,Bachelor Master Computer Engineering Computer Science Machine Learning Proficient Python/ C++ programming/Java Knowledge ASR / Deep Learning Team spirit problem solving Excellent verbal written communication,3000.0,5500.0,4250.0,Low
MCF-2020-0072989,Permanent,Integration Engineer,TALENTREQ PARTNERS (PTE. LTD.),Posted 27 Mar 2020,5,Sr Executive,Information Technology,You involved development phases multiple Interoperability projects. This . You also processes deployment products communicate HIT standards- HL7 IHE Profiles Direct SMART FHIR. Responsibilities include limited HL7 XML . The Integration Engineer development support . Develop interfaces PACS Installations Determine based customer . Closely . Works closely company members . This travel. Bachelor Degree Information Systems Computer Science Engineering Computer Information Systems Management Information Systems equivalent Experience SQL relational databases Experience Command Line Linux environments Experience Python Strong communication used clients Knowledge Radiology workflows Meticulous documentation Ability environment Experience libraries: Flask Pytest SQLAlchemy Requests Experience IHE (XDS.b XDS-I.b XCA) Experience HL7v2 standards Experience JSON SMART FHIR Experience / Pivotal Cloud Foundry Solid analytical decision-making Time critical thinking key client provide service. Good Positive attitude approach Self-starter independently supervision Demonstrated track record IT analytical creative A,5000.0,12000.0,8500.0,High
MCF-2020-0072935,Permanent,Lead Backend Engineer,HMLET CENTRAL PTE. LTD.,Posted 27 Mar 2020,4,Management,Engineering,Leading mentoring Providing within Participating code reviews maintain high development standards Working engineering explore create new /architectures geared towards scale performance Designing high- Managing deadlines deliverables. Tertiary qualifications Computer Science/Engineering field study . A minimum 3 Software development one object-oriented programming languages. Experience working two : web development Unix/Linux language / development. Working proficiency communication written verbal English,8000.0,13000.0,10500.0,High
MCF-2020-0072869,Contract Permanent,Research Fellow  /  Senior Research Fellow,NATIONAL UNIVERSITY OF SINGAPORE,Posted 27 Mar 2020,0,Jr Executive,Engineering Sciences  Laboratory  R&D,Collaborating partners industry lead / research limited topics: - Contribute - papers . Lead projects outcomes. Respond deliverables research . A PhD degree PhD degree Industrial Engineering Computer Science Operations Research Statistics Mathematics engineering disciplines. Outstanding data . Outstanding academic/ . Proficient communication . Self-driven strong spirit. Good : - High- .,4500.0,7000.0,5750.0,Med
MCF-2020-0072820,Permanent,Data Scientist - Self Serve Ads,TWITTER ASIA PACIFIC PTE. LTD.,Posted 27 Mar 2020,2,Jr Executive,Information Technology,Become expert data sources systems Twitter. Analyze internal information dashboards reports. Partner Product Engineering Marketing Sales Customer Success teams business problems data analytics. Build maintain algorithms models revenue. Clearly organization. BA/BS degree (computer science mathematics statistics .) 2+ predictive analytics/ /machine learning/data mining Experience #BigData data sources SQL/NoSQL technologies: Pig/Hive/Map-Reduce/Scalding/Spark/Vertica Experience one programming languages Python Java Scala C++ Knowledge space,8500.0,9500.0,9000.0,High
