Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Year_Experience,Seniority,Category,Requirements,Min_Salary,Max_Salary,Avg_Salary,Salary_range
MCF-2020-0058537,Permanent,Automation Engineer Java - Backend  /  Workflow  /  UI Analyst (60942),GOLDMAN SACHS SERVICES (SINGAPORE) PTE. LTD.,Posted 09 Mar 2020,1,Jr Executive,Banking  Finance,Bachelors Degree Engineering Equivalent Must Java Python Must ML deep - SDLC Git development Knowledge Apache Open NLP PDF BOX Establishing Python techniques Teamwork â Gives Communication Skills - Communicates clear /new,4000.0,8000.0,6000.0,Med
MCF-2020-0058490,Permanent,Automation Engineer Java - Backend / Workflow / UI Associate (60942),GOLDMAN SACHS SERVICES (SINGAPORE) PTE. LTD.,Posted 09 Mar 2020,3,Sr Executive,Banking  Finance,Bachelors Degree Engineering Equivalent Must Java Python Must ML deep - SDLC Git development Knowledge Apache Open NLP PDF BOX Establishing Python techniques Teamwork â Gives Communication Skills - Communicates clear /new,5000.0,10000.0,7500.0,Med
MCF-2020-0058586,Permanent,Software EngineerFull stack,GP NETWORK ASIA PTE. LTD.,Posted 09 Mar 2020,2,Professional,Engineering,Design write cutting edge GO language improve availability scalability latency efficiency Gra range services Work engineering explore create new / architectures geared towards scale performance Participate code reviews maintain high development standards Engage service capacity demand planning software performance analysis tuning optimization Collaborate product teams define prototype feature specifications Work closely infrastructure building scaling back-end services well performing root cause analysis investigations Design build analyze fix large-scale systems Learn full stack performance tuning optimization Debug modify complex production software A degree Computer Science Software Engineering Information Technology fields 2+ front end technologies AND back end frameworks software engineering distributed systems environment Experience Strong Computer Science fundamentals algorithms data structures Familiarity running large scale web services; understanding systems internals networking plus Strong understanding system performance scaling Possess excellent communication sharp analytical abilities proven think critically current system terms growth stability You coder language (C++ C Java Scala Rust Haskell OCaml Erlang Python Ruby PHP Node.JS C# .) willing Golang,5500.0,8000.0,6750.0,Med
MCF-2020-0058580,Permanent,Senior Software Engineer Fullstack,GP NETWORK ASIA PTE. LTD.,Posted 09 Mar 2020,3,Professional,Engineering,Design write cutting edge GO language improve availability scalability latency efficiency Gra range services Work engineering explore create new / architectures geared towards scale performance Participate code reviews maintain high development standards Engage service capacity demand planning software performance analysis tuning optimization Collaborate product teams define prototype feature specifications Work closely infrastructure building scaling back-end services well performing root cause analysis investigations Design build analyze fix large-scale systems Learn full stack performance tuning optimization Debug modify complex production software A degree Computer Science Software Engineering Information Technology fields 2+ front end technologies AND back end frameworks software engineering distributed systems environment Experience Strong Computer Science fundamentals algorithms data structures Familiarity running large scale web services; understanding systems internals networking plus Strong understanding system performance scaling Possess excellent communication sharp analytical abilities proven think critically current system terms growth stability You coder language (C++ C Java Scala Rust Haskell OCaml Erlang Python Ruby PHP Node.JS C# .) willing Golang,7500.0,10000.0,8750.0,High
MCF-2020-0058574,Permanent,Software EngineerFull stack,GRABTAXI HOLDINGS PTE. LTD.,Posted 09 Mar 2020,2,Professional,Engineering,Design write cutting edge GO language improve availability scalability latency efficiency Gra range services Work engineering explore create new / architectures geared towards scale performance Participate code reviews maintain high development standards Engage service capacity demand planning software performance analysis tuning optimization Collaborate product teams define prototype feature specifications Work closely infrastructure building scaling back-end services well performing root cause analysis investigations Design build analyze fix large-scale systems Learn full stack performance tuning optimization Debug modify complex production software A degree Computer Science Software Engineering Information Technology fields 2+ front end technologies AND back end frameworks software engineering distributed systems environment Experience Strong Computer Science fundamentals algorithms data structures Familiarity running large scale web services; understanding systems internals networking plus Strong understanding system performance scaling Possess excellent communication sharp analytical abilities proven think critically current system terms growth stability You coder language (C++ C Java Scala Rust Haskell OCaml Erlang Python Ruby PHP Node.JS C# .) willing Golang,5500.0,8000.0,6750.0,Med
MCF-2020-0058558,Permanent,Senior Software Engineer Fullstack,GRABTAXI HOLDINGS PTE. LTD.,Posted 09 Mar 2020,3,Professional,Engineering,Design write cutting edge GO language improve availability scalability latency efficiency Gra range services Work engineering explore create new / architectures geared towards scale performance Participate code reviews maintain high development standards Engage service capacity demand planning software performance analysis tuning optimization Collaborate product teams define prototype feature specifications Work closely infrastructure building scaling back-end services well performing root cause analysis investigations Design build analyze fix large-scale systems Learn full stack performance tuning optimization Debug modify complex production software A degree Computer Science Software Engineering Information Technology fields 2+ front end technologies AND back end frameworks software engineering distributed systems environment Experience Strong Computer Science fundamentals algorithms data structures Familiarity running large scale web services; understanding systems internals networking plus Strong understanding system performance scaling Possess excellent communication sharp analytical abilities proven think critically current system terms growth stability You coder language (C++ C Java Scala Rust Haskell OCaml Erlang Python Ruby PHP Node.JS C# .) willing Golang,7500.0,10000.0,8750.0,High
MCF-2020-0057525,Permanent,Computational Analyst,VEBITS AI PTE. LIMITED,Posted 09 Mar 2020,0,Jr Executive,Information Technology,Responsible machine learning To To To c++ -real-,3200.0,3900.0,3550.0,Low
MCF-2020-0057415,Contract Permanent,Java Software Engineer Banking Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 08 Mar 2020,6,Sr Executive,Banking  Finance,BS/BA degree equivalent Advanced application data infrastructure architecture disciplines Understanding architecture across systems Working proficiency developmental toolsets Knowledge industry wide technology trends best practices Ability large collaborative teams achieve organizational goals passionate building innovative culture Proficiency one modern programming Java Spring/ Hibernate No-SQL database technologies (Apache Cassandra) Web Frameworks (Angular JS/REACT) Some RDBMS exposure Understanding software business analysis development maintenance software improvement Demonstrated Strengthen Agile . This : Scrum Business Driven Development (BDD) Automated Testing Continuous Integration Deployment Creative problem /issues Experience,7000.0,14000.0,10500.0,High
MCF-2020-0057414,Contract Permanent,Java Software Engineer Banking Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 08 Mar 2020,6,Sr Executive,Banking  Finance,BS/BA degree equivalent Advanced application data infrastructure architecture disciplines Understanding architecture across systems Working proficiency developmental toolsets Knowledge industry wide technology trends best practices Ability large collaborative teams achieve organizational goals passionate building innovative culture Proficiency one modern programming Java Spring/ Hibernate No-SQL database technologies (Apache Cassandra) Web Frameworks (Angular JS/REACT) Some RDBMS exposure Understanding software business analysis development maintenance software improvement Demonstrated Strengthen Agile . This : Scrum Business Driven Development (BDD) Automated Testing Continuous Integration Deployment Creative problem /issues Experience Java Spring/ Hibernate No-SQL database technologies (Apache Cassandra) Web Frameworks (Angular JS/REACT) Some RDBMS exposure,6000.0,12000.0,9000.0,High
MCF-2020-0056123,Permanent,Research Engineer,NUTONOMY ASIA PTE. LTD.,Posted 06 Mar 2020,0,Professional,Engineering,Master Degree Computer Science Engineering field. Extensive one : Excellent writing . Experience part . Experience real-time . Experience data- tracking . Experience . Experience methods. Proven track (CVPR ICML NIPS ICCVâ¦) Familiarity C++ Python CUDA Git CMake .,5000.0,9500.0,7250.0,Med
MCF-2020-0056894,Permanent,IT Engineer,AITECH ROBOTICS AND AUTOMATION PTE. LTD.,Posted 06 Mar 2020,1,Jr Executive,Engineering,Design develop software . Develop system. Develop monitor . Develop . Write architecture. Provide System . Manage . Diploma/Degree Computer Engineering Information Communication Technology Information Systems. Strong Computer Science Fundamental Object-Orientated Programming (OOP) Service-Oriented Architecture (SOA) data . 1 2 Java/Python/MQTT. Proficient Linux Microsoft NT Server / Web (PostgreSQL MySQL Oracle) Sound Java based WEB development Spring framework. Familiarity Amazon web services (AWS) like EC2 S3 Load scaling. use IoT MQTT Websocket . Familiarity Rest Api micro . Knowledge Javascript D3.js plus. Knowledge . Salary,3000.0,4000.0,3500.0,Low
MCF-2020-0055355,Permanent,Machine Learning Engineer,AXINAN PTE. LTD.,Posted 05 Mar 2020,2,Sr Executive,Engineering,Design learning . Train data sets Axinanâ . Analyse data . Work pipelines. Work develop . Master PhD computer . Experience Python R. Knowledge supervised/ classification/ engineering/ vision. Experience / . Experience Hadoop Spark TensorFlow plus. Experience models/insights - ( mandatory). Outstanding analytical problem-solving .,5000.0,10000.0,7500.0,Med
MCF-2020-0055431,Contract Permanent,Research Fellow (Computer Science / Computer Engineering / Information Systems) (R00001454),NANYANG TECHNOLOGICAL UNIVERSITY,Posted 05 Mar 2020,5,Professional,Sciences  Laboratory  R&D,Software intelligence / machine learning techniques . Programming machine learning techniques Ethereum Hyperledger . Reading literature Publishing At PhD degree Computer Science / Computer Engineering / Information Systems Programming Python Java databases Communicative spoken English Ability independently Able develop Experience machine learning algorithms Experience papers,4600.0,6600.0,5600.0,Med
MCF-2020-0055394,Contract Permanent,Research Assistant (Computer Science / Computer Engineering / Information Systems) R00001453,NANYANG TECHNOLOGICAL UNIVERSITY,Posted 05 Mar 2020,1,Professional,Sciences  Laboratory  R&D,Software artificial intelligence / machine learning techniques Programming machine learning techniques Ethereum Hyperledger Reading literature At Bachelor degree Computer Science / Computer Engineering / Information Systems Programming Python Java databases Communicative spoken English Ability independently Able develop Experience machine learning algorithms,3296.0,4500.0,3898.0,Low
MCF-2020-0055319,Permanent,Software Engineer (Algortithms),HANALYTICS PTE. LTD.,Posted 05 Mar 2020,1,Sr Executive,Engineering,At 1 one Software Development / Algorithms Development / Machine Learning  Degree Computer Science Computer/Electrical Engineering equivalent At 1 one Software Development / Algorithms Development / Machine Learning Proficient Linux basic Linux Proficient languages Proficient Python libraries     Proficient frameworks/tools,5000.0,7000.0,6000.0,Med
MCF-2020-0054982,Permanent,Quantitative Analyst / Data Scientist (Trading / Forex / Investment),WECHAIN FINTECH PTE. LTD.,Posted 05 Mar 2020,2,Sr Executive,Banking  Finance Information Technology Risk Management,Feature engineering . Identify / analysis Masters discipline (e.g. science .). Proficiency Python/C++ working SQL ElasticSearch. Skilled machine . Experience . Ability environment We We . Experience fast- environment Attractive Variable Bonus Great /,5000.0,10000.0,7500.0,Med
MCF-2020-0055401,Permanent,Data Scientist,ARYAN SOLUTIONS PTE. LTD.,Posted 05 Mar 2020,3,Sr Executive,Information Technology,Develop data pipelines . Build . Own various . Design needs. Support analytics . Design Use SQL Python Java scientists. Interface understand . More 2 advanced Python Java . Scala Kotlin plus. More 2 SQL ( PostgreSQL Oracle AWS Redshift Hive) required. NoSQL plus. More 2 working Linux OS. Knowledge plus. Experience modern MapReduce/ Apache Spark. Experience Apache Kafka plus. Experience -- like AWS CloudFormation. DevOps plus. Experience ETL maintenance. Experience tools like Tableau Apache Superset. Hands- machine learning AI . Experience GPU- learning frameworks ( Keras TensorFlow PyTorch) plus.,6000.0,7000.0,6500.0,Med
MCF-2020-0055786,Permanent,Deal Desk Analyst,DATAROBOT SINGAPORE PTE. LTD.,Posted 05 Mar 2020,4,Sr Executive,Information Technology,The Deal Desk Analyst Sales transactions. Review proposals / provide Sales . Provide Sales / - opportunities . Ensure compliance / . Manage RFPs/RFIs/security- . In working Sales ensure Sales . Identify Sales Enablement develop & functions. Provide needed. 4-6+ Deal Desk / Sales Operations SAAS environment. Ability strategies. Ability . Approve/Reject/Escalate analysis . Ability - . High level ; . Dedication service. Self- . Ability (Sales Finance Legal/Contracts Product Support) teams. Excellent communication (written verbal) - . Expertise Salesforce Excel PowerPoint G Suite plus.,10000.0,13500.0,11750.0,High
MCF-2020-0055529,Permanent,Senior Software Development Engineer,SINGTEL CYBER SECURITY (SINGAPORE) PTE. LTD.,Posted 05 Mar 2020,5,Professional,Engineering Information Technology,Analyze cyber Design develop Design Manage Improve unit Deploy Produce Continuously products Create Participate Bachelorâ Degree Masters Degree Computer Science Computer Engineering equivalent Curious self- 5-8 development At 1 data structures Machine Learning - Strong Python Strong ReactJS Experience working REST API integration Comfortable Be Knowledge Cybersecurity plus,7500.0,11000.0,9250.0,High
MCF-2020-0055387,Permanent,Senior Research Engineer,NETVIRTA SINGAPORE PTE. LTD.,Posted 05 Mar 2020,3,Sr Executive,Information Technology,Develop & - vision & algorithms 3D visualization & analytics Understand --- Collaborate Research Scientists Confidently Refine level - Explore Collaborate integration companyâ products Masters Bachelors ( Upper & ) Computer Science fields Knowledgeable 3D computer vision & techniques Knowledgeable machine learning Knowledgeable Matlab / Octave Python & C++ Motivated self- Active -- Strong (eg. presentations) Tenacity implementation Good organizational Ability teams Research Computer Vision Graphics Relevant -,5000.0,7000.0,6000.0,Med
MCF-2020-0055278,Permanent,Senior DevOps Engineer,HANALYTICS PTE. LTD.,Posted 05 Mar 2020,3,Sr Executive,Engineering,Degree Computer Science Computer/Electrical Engineering equivalent At 3 DevOps Proficient Linux Proficient Mac OS Proficient Linux Be Proficient : Experience :,6000.0,8000.0,7000.0,Med
MCF-2020-0055179,Permanent,IT Senior Engineer,AITECH ROBOTICS AND AUTOMATION PTE. LTD.,Posted 05 Mar 2020,3,Sr Executive,Engineering,Design develop software . Develop system. Develop monitor . Develop . Write architecture. Provide System . Manage . Diploma/Degree Computer Engineering Information Communication Technology Information Systems. Strong Computer Science Fundamental Object-Orientated Programming (OOP)Service-Oriented Architecture (SOA) data . At 3 Java/Python/MQTT. Proficient Linux Microsoft NT server Windows Server / Web (PostgreSQL MySQL Oracle) Sound Java based WEB development Spring framework. Familiarity Amazon web services (AWS) like EC2 S3 Load scaling. use IoT MQTT Websocket . Familiarity Rest Api micro . Knowledge Javascript D3.js plus. Knowledge . Salary,5000.0,7000.0,6000.0,Med
MCF-2020-0055100,Contract,AI Programmer,TOTAL EBIZ SOLUTIONS PTE. LTD.,Posted 05 Mar 2020,4,Sr Executive,Information Technology,At 2 machine learning AI Experience : RASA Google Dialog Flow IBM Watson similar. At 3 : Python JAVA NodeJs Experience Big Data technologies Hadoop Spark preferred Experience  cloud- Amazon AWS Microsoft Azure You within Artificial Intelligence . You Artificial Intelligence development & Digital AI (business & technical) . Your AI development / .,6500.0,8000.0,7250.0,Med
MCF-2020-0055057,Permanent,Associate Software Engineer,LEADIQ SINGAPORE PTE. LTD.,Posted 05 Mar 2020,0,Jr Executive,Engineering Information Technology,Computer Science/      Information Technology Information Systems Engineering Mathematics       relevant Major Excellent communication       analytical Ability teams Knowledge       programming languages- C/C++ C# Java JavaScript      Python .. Practical      wide Collaborating --       Shadowing       Opportunity participate       Flexible environment WFH      . Compensation & Annual .,3800.0,4500.0,4150.0,Low
MCF-2020-0054951,Contract,Data Scientist,COMTEL SOLUTIONS PTE LTD,Posted 05 Mar 2020,4,Professional,Information Technology,Strong - Python R Octave Good . Understanding Machine Learning Neural Network Linear analysis Clustering anomaly detection NLP Topic Modelling Entity Recognition. Experience UI presentation QlikSense Power BI R Shiny orD3.js Strong SQL (Oracle MySQL MariaDB) Familiar Linux Develop data . Interpret data   SQL R Octave Python. Build QlikSense Power BI R Shinny.,5500.0,8250.0,6875.0,Med
MCF-2020-0053061,Contract Permanent,Scientist Computing & Intelligence IHPC A*STAR,A*STAR RESEARCH ENTITIES,Posted 04 Mar 2020,0,Professional,Engineering Information Technology Sciences  Laboratory  R&D,Conduct   learning   Design   time series data analytics  feature . Work   data  algorithms Machine Learning platform Collaborate   researchers A*STAR   world  modelling   PhD   Computer Science relevant field Strong   machine learning  learning Experience   machine learning Experience   time series data analytics Programming   Python Smart     A   player - attitude Solid  -solving,4500.0,9000.0,6750.0,Med
MCF-2020-0053067,Contract Permanent,Senior /  Research Engineer Computing & Intelligence IHPC,A*STAR RESEARCH ENTITIES,Posted 04 Mar 2020,0,Sr Executive,Engineering Information Technology Sciences  Laboratory  R&D,Design machine   backend Design develop APIs  components Design learning  applications Design security  machine Work data scientist /   platform Design   Master Bachelor degree Computer Science relevant field Strong capabilities  platform Strong capabilities   Familiar ( machine  ) Cloud computing Background (e.g.  Kubernetes PBS) Experience storage MySQL MongoDB  S3 HDFS . Experiences learning deep learning AI   Smart   A player - attitude Solid -solving,3000.0,6000.0,4500.0,Low
MCF-2020-0053053,Contract Permanent,Scientist Computing & Intelligence IHPC,A*STAR RESEARCH ENTITIES,Posted 04 Mar 2020,0,Professional,Engineering Information Technology Sciences  Laboratory  R&D,PhD Computer Science relevant field Strong machine learning  learning Experience machine   Programming Python. Experience programming Matlab R Java C++   Scala plus. Smart   A player - attitude Solid -solving,4500.0,9000.0,6750.0,Med
MCF-2020-0053569,Permanent,Data Scientist,SMARTCLEAN TECHNOLOGIES PTE. LTD.,Posted 04 Mar 2020,4,Management,Sciences  Laboratory  R&D,Knowledge . Design . Knowledge various machine learning algorithms . Understanding /. A . Experience Apache Spark Hadoop big data storage . Experience databases Redis Cassandra MongoDB . Great communication . A technologies. Knowledge programming languages   Matlab Python/Julia Go Java . A Ph.D. relevant .,4000.0,6000.0,5000.0,Low
MCF-2020-0053119,Permanent,Data Analytics,MEET ISAAC PTE. LTD.,Posted 04 Mar 2020,2,Sr Executive,Information Technology,Query data       ()       Analytics techniques. Apply machine learning            . Use       Analytics tools Analytics       . Perform      analysis; solve       relationships. Explore availability      new . Identify monitor       . Work within      cross-      . At 2       data      techniques. Strong      . Hands       statistical modelling      must. Proficiency AWS Sage      Maker Preferably familiar      data Tableau       visualization.,4500.0,5500.0,5000.0,Low
MCF-2020-0053111,Permanent,Data Analytics,MEET ISAAC PTE. LTD.,Posted 04 Mar 2020,2,Sr Executive,Information Technology,Query data       ()       Analytics techniques. Apply machine learning            . Use       Analytics tools Analytics       . Perform      analysis; solve       relationships. Explore availability      new . Identify monitor       . Work within      cross-      . At 2       data      techniques. Strong      . Hands       statistical modelling      must. Proficiency AWS Sage      Maker Preferably familiar      data Tableau       visualization.,3500.0,4500.0,4000.0,Low
MCF-2020-0053023,Contract Permanent,Scientist Electronics and Photonics IHPC A*STAR,A*STAR RESEARCH ENTITIES,Posted 04 Mar 2020,0,Professional,Engineering Sciences  Laboratory  R&D,Computational   EMI/  EMC Lightning   HIRF systems RF/   New  algorithms/methods AI machine  technologies PhD   electrical/ electronic engineering physics  discipline Deep   Knowledge  / / test EMI/EMC  / Familiar    . Knowledge   artificial intelligence (AI) machine   Proficient   CST HFSS FEKO Agilent ADS simulation  tools Experience   (C/C++ Python .) Good  oral written communication English Self-,4500.0,9000.0,6750.0,Med
MCF-2020-0053117,Permanent,Research Fellow (Computer Science),NANYANG TECHNOLOGICAL UNIVERSITY,Posted 04 Mar 2020,1,Professional,Sciences  Laboratory  R&D,Work algorithms ( ) Use reinforcement learning Attack machine learning algorithms PhD degree Computer Science Strong publication AAMAS IJCAI AAAI Possess optimization,4500.0,6700.0,5600.0,Med
MCF-2020-0054352,Contract Permanent,Junior Developer (1-2yrs exp SQL C#) - Up to $4K,NTT DATA SINGAPORE PTE. LTD.,Posted 04 Mar 2020,1,Jr Executive,Information Technology,Familiarity database MariaDB MySQL NoSQL Able Knowledge Experience Robotics understanding Big data / machine learning Create reporting,2800.0,4000.0,3400.0,Low
MCF-2020-0054164,Permanent,Software Engineer,SEMI INTEGRATION (S) PTE. LTD.,Posted 04 Mar 2020,1,Jr Executive,Information Technology,Factory Automation system () - . Understand cycle Requirement Study Design Development System Implementation. Provide troubleshooting . Design Develop end- system       specifications. Senior Engineer . Web-based/Mobile App development. SECS/GEM . Computer programming C++ .NET C# Visual Basic. Web Application programming Javascript JSP Servlets Java (J2SE J2EE) PHP/Perl HTML XML AJAX. Database: Oracle MySQL MS SQL MS Access. Knowledge machine learning artificial intelligence (AI) . Data Conversion (DAC ADC) I/O Interface Embedded Controller. Familiar Modbus GPIB . Knowledge PLC OPC Server/Client SCADA systems. Knowledge Apache/Tomcat Webserver. Experience Apache MYSQL PHP Linux Windows environment. Strong large . Android & iOS development. Manufacturing Support. Project Management. Diploma Bachelor Degree Post Graduate Diploma / Professional Degree Computer Science/Information Technology Computer/Telecommunication Engineering equivalent. Minimum 1 â 3 IT/Computer Software Engineering Semiconductor preferred. Entry . Good verbal written . Willing . 2 full- . Designation .,3000.0,6000.0,4500.0,Low
MCF-2020-0053031,Contract Permanent,Scientist (Direct Write Sensors for Structural Health Monitoring) Engineering Mechanics IHPC,A*STAR RESEARCH ENTITIES,Posted 04 Mar 2020,0,Professional,Engineering Sciences  Laboratory  R&D,To  environment. To    sensors To develop  / Write /  . PhD  Engineering/ Physics equivalent Experience FEM SHM/NDT  projects. Strong background  - Ultrasonic . Familiarity ABAQUS ANSYS OnScale CIVA Added   machine learning,4500.0,9000.0,6750.0,Med
MCF-2020-0052217,Permanent,Robotics Software Engineer,OTSAW DIGITAL PTE. LTD.,Posted 03 Mar 2020,2,Jr Executive,Engineering,Master degree CS robotics field Bachelorâ 2+ At : SLAM Strong C++ / Python Experience - e.g. OpenCV PCL Familiarity sensors LIDAR IMU GPS Strong Linux ROS background Hands- implementation Strong analytical PhD CS robotics field Good   real-; Hands   performance Extensive system Familiarity Git version control tools Publications field,4000.0,7000.0,5500.0,Low
MCF-2020-0052968,Permanent,Senior Lead System Engineer,NCS PTE. LTD.,Posted 03 Mar 2020,3,Professional,Information Technology,Oversee pre- projects. Gather . Understand clientâ IT architecture . Be clientâ expertise Microsoft D365. Responsible . Manage . Provide - efforts. Minimum solid 3 - 5 proven track record Microsoft D365 (CRM ERP) /deployment . Exposure PowerBI Flow Big Data Machine Learning plus.   Must relevant Microsoft certifications. Hands- multi- multi- enterprise- focus /. Able . Able Enterprise Architect Lead Architect key Microsoft focus Dynamics solutions Azure. Ability / customerâ requirements Strong Have . Deep Experience Experience IT ( ) Solid,5000.0,10000.0,7500.0,Med
MCF-2020-0052233,Contract Permanent,Trade Surveillance Analytics Software Engineer (Java),JPMORGAN CHASE BANK N.A.,Posted 03 Mar 2020,6,Sr Executive,Banking  Finance,Advanced application data infrastructure architecture disciplines Understanding architecture across systems Working proficiency developmental toolsets Ability - Proficiency one general purpose programming languages Core Java Java EE Oracle PL/ SQL Python Understanding software business analysis development maintenance software improvement Support existing BAU Compliance Web FLEX/Java Script Web UI Sybase SQL back- Be part Global Surveillance Technology AD across US APAC delivery Follow engineering SDLC best Assist Level 3 production support. B.S. / M.S. degree Computer Science Engineering + application -critical Trading Transactional Analytics core Java Java EE 5+ -- Oracle data PL/SQL Java Stored Procedures 3+ - UI UX Java WebUI technologies (Ext-JS D3.JS Angular-JS) Agile development.  Familiarity Maven Hudson Jenkins Gradle Ability issues. Sense Strong analytical problem-solving . Able multi- Application Investment Banking application Market Surveillance Investment Banking Front-office Trading Systems Analytics Systems FX Commodities Equities Equities Derivatives domains Scala Python SpotFire Cloud Technology Experience KDB big data Experience Kafka Financial Products Futures & Options FX Commodities Equities Equities Derivatives well /,7000.0,14000.0,10500.0,High
MCF-2020-0052227,Contract Permanent,Trade Surveillance Analytics Software Engineer (Java),JPMORGAN CHASE BANK N.A.,Posted 03 Mar 2020,6,Sr Executive,Banking  Finance,Advanced application data infrastructure architecture disciplines Understanding architecture across systems Working proficiency developmental toolsets Ability - Proficiency one general purpose programming languages Core Java Java EE Oracle PL/ SQL Python Understanding software business analysis development maintenance software improvement Support existing BAU Compliance Web FLEX/Java Script Web UI Sybase SQL back- Be part Global Surveillance Technology AD across US APAC delivery Follow engineering SDLC best Assist Level 3 production support. B.S. / M.S. degree Computer Science Engineering + application -critical Trading Transactional Analytics core Java Java EE 5+ -- Oracle data PL/SQL Java Stored Procedures 3+ - UI UX Java WebUI technologies (Ext-JS D3.JS Angular-JS) Agile development.  Familiarity Maven Hudson Jenkins Gradle Ability issues. Sense Strong analytical problem-solving . Able multi- Application Investment Banking application Market Surveillance Investment Banking Front-office Trading Systems Analytics Systems FX Commodities Equities Equities Derivatives domains Scala Python SpotFire Cloud Technology Experience KDB big data Experience Kafka Financial Products Futures & Options FX Commodities Equities Equities Derivatives well /,6000.0,12000.0,9000.0,High
MCF-2020-0052147,Contract Permanent,Research Assistant,SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN,Posted 03 Mar 2020,1,Professional,Sciences  Laboratory  R&D,A Mastersâ degree Computer Science (CS) Computer Engineering (CE) Electrical Engineering (EE) . In case EE Power Systems SCADA . Exceptional Bachelors CS CE EE . Basic security / machine learning / AI . Experience system software SCADA systems Familiar languages (C++ Java) scripting Python Javascript Powershell . Good written verbal communication Willing 2 .,3500.0,5800.0,4650.0,Low
MCF-2020-0052146,Contract Permanent,Research Assistant,SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN,Posted 03 Mar 2020,1,Professional,Sciences  Laboratory  R&D,A Mastersâ degree Computer Science (CS) Computer Engineering (CE) Electrical Engineering (EE) . In case EE Power Systems SCADA . Exceptional Bachelors CS CE EE . Basic security / machine learning / AI . Experience system software SCADA systems Familiar languages (C++ Java) scripting Python Javascript Powershell . Good written verbal communication Willing 2 .,3500.0,5000.0,4250.0,Low
MCF-2020-0051462,Contract Permanent,Research Fellow (Computer Science) R00001328,NANYANG TECHNOLOGICAL UNIVERSITY,Posted 02 Mar 2020,5,Professional,Sciences  Laboratory  R&D,Design ( ) Use reinforcement learning . Attack machine learning machine learning algorithms PhD degree Computer Science Strong publication AAMAS IJCAI AAAI Experience,4500.0,6200.0,5350.0,Low
MCF-2020-0052015,Contract Permanent,Research Fellow (Quantum and Complexity Science),NANYANG TECHNOLOGICAL UNIVERSITY,Posted 02 Mar 2020,1,Professional,Sciences  Laboratory  R&D,Conduct Publish - Aid FYP PhD PhD Excellent English verbal/written communication Record Ability Previous algorithms/ (e.g. ) learning Experience Collaborative Research general Prior co-,5000.0,6500.0,5750.0,Med
MCF-2020-0050670,Permanent,Research Fellow (Differential Privacy),NATIONAL UNIVERSITY OF SINGAPORE,Posted 29 Feb 2020,1,Professional,Sciences  Laboratory  R&D,Privacy ( )  Statistical machine learning A PhD degree (computer science mathematics);  Good ;   Experience research.,5500.0,8250.0,6875.0,Med
MCF-2020-0050146,Permanent,Engineer Software,UCARE.IO PTE. LTD.,Posted 28 Feb 2020,4,Sr Executive,Information Technology,Writing . Implement unit tests. Integration MLaaS . Implementation security . Support . Professional Experience â¢ 4+ relevant â¢ Experience machine learning Expert Python one Python Flask. Familiarity ORM (Object Relational Mapper) libraries SQLAlchemy. Good - languages Jinja 2. Basic -end technologies JavaScript HTML5 CSS3 Knowledge OAuth2 OpenID. Understanding . Strong unit . Proficient Git. Degree Computer Science Computer Engineering . Familiarity ETL .,4000.0,9000.0,6500.0,Med
MCF-2020-0050512,Permanent,Robotics Software Engineer,OTSAW DIGITAL PTE. LTD.,Posted 28 Feb 2020,2,Jr Executive,Engineering,Master degree       CS robotics field Bachelorâ 2+ At one       one : SLAM       Strong       C++ / Python Experience      - e.g. OpenCV PCL Familiarity      sensors LIDAR IMU GPS Strong Linux      ROS background Hands-       implementation Strong      analytical PhD CS      robotics field Good       real-; Hands                   performance Extensive       system Familiarity      Git version control tools Publications       field,4000.0,7000.0,5500.0,Low
MCF-2020-0050060,Permanent,R&D Engineer - Computer Vision,TAIGER SINGAPORE PTE. LTD.,Posted 28 Feb 2020,3,Sr Executive,Information Technology Sciences  Laboratory  R&D,Develop - Computer Vision Improve CV models --- Develop algorithms data ---art AI technology. Create fields Object detection Handwriting Recognition Document Image Segmentation Document Image Classification . Use develop TAIGER . Contribute development TAIGER -. At  3 Computer Vision Machine Learning Deep Learning PhD MSc BSc computer science engineering equivalent. Demonstrated Image Classification Image Segmentation Object Detection. Hands- deep --- (e.g. TensorFlow PyTorch Keras ). Experience programming languages (Java C++ Python ). Strong problem-solving . Good communication -working . Experience applying CV techniques . Experience recognition. Familiarity Deep Learning Model.,6000.0,8000.0,7000.0,Med
MCF-2020-0050071,Permanent,Solutions & Integration Architect,RANDSTAD PTE. LIMITED,Posted 28 Feb 2020,3,Sr Executive,Information Technology,Bachelorâ degree Startup preferred Min 3 Full Stack Development (Java NodeJS JavaScript) Passionate APIs Interested Interested,7000.0,8500.0,7750.0,Med
