Job_Id,Emp_Type,Job_Title,Company,Year_Experience,Seniority,Category,Requirements,Min_Salary,Max_Salary,Avg_Salary,Salary_range
MCF-2020-0061064,Contract Permanent,Senior /  Research Engineer (SDK & Backend Engineering) Social and Cognitive Computing IHPC A*STAR,A*STAR RESEARCH ENTITIES,0,Jr Executive,Engineering Sciences  Laboratory  R&D,Bachelor   Masterâ degree Information Technology / Computer Science / Computer  Engineering / E-Commerce relevant discipline Programming   Python Perl essential Experience   Linux Experience   Software Configuration Management (SCM) tools Git  Maven Experience   Web (e.g. Apache) based  application Experience   Database MySQL Experience   Javascript front-end Nodejs jQuery,3000.0,6000.0,4500.0,Low
MCF-2020-0060998,Permanent,Research Fellow (Electronic Engineering / Telecommunications Engineering / Computer Engineering / Applied Mathematics),NANYANG TECHNOLOGICAL UNIVERSITY,1,Professional,Sciences  Laboratory  R&D,Perform Develop machine ( Multi-Task learning vision) Formulate Set Submission /IDs/Demos/ research PhD degree relevant discipline (electronic engineering computer engineering applied mathematics ) Possess (deep learning ) Good (Python c/c++) Good interpersonal Excellent Good communication writing English Strong /,4000.0,6000.0,5000.0,Low
MCF-2020-0060730,Permanent,Cloud Solution Architect,MICROSOFT OPERATIONS PTE LTD,5,Jr Executive,Information Technology,,10000.0,11000.0,10500.0,High
MCF-2020-0060590,Permanent,Director of Technology,NAVAGIS ASIA PACIFIC PTE. LTD.,10,Management,Information Technology,Work technology Location Intelligence Cloud Machine Learning Collaborate QA engineers Business Analysts Project Managers Operate Google Cloud Platform Google Maps Platform Oversee information - level Provide . Facilitate use Provide APAC Solutions Engineering Spearhead integration structure Solutions Engineering department Develop standards Share capabilities best Implement Bachelor / Masterâ degree Computer Science University. At 8 software 2 role Extensive software engineering Highly Proficient working Linux environment Experience multi- scale Experience -based systems organization Demonstrate written communication Highly flexible Long Term environment. Our Executive Team Ex-Googlers. We ! We community. We operate . Our develop -. Every Location Intelligence. We world . Learn BEST make . Our world. As make . At Navagis mapping deep learning .,10000.0,13000.0,11500.0,High
MCF-2020-0061253,Contract Permanent,Data Engineer,CAPITA PTE. LTD.,3,Jr Executive,Engineering,Develop -scale data processing systems Design develop data pipelines/systems data production Ensure data architecture ad- data business Leverage languages / Recommend improve data Discover opportunities sources Ensure information Bachelor Master degree Computer Science Computer Engineering Information Systems At 5 working data architecture data warehousing ETL/ELT At 3 working AWS EC2 S3 EMR Redshift Athena Kinesis Advanced programming Java Hadoop Apache Spark Scala Hive Pig Hands- data data Experience structured/unstructured/- Programming Python R SQL data Experience data ETL/ELT In-depth MPP techniques Ability algorithms learning & statistical,3500.0,5500.0,4500.0,Low
MCF-2020-0061027,Permanent,Technical Lead & Architect,COGNIZANT TECHNOLOGY SOLUTIONS ASIA PACIFIC PTE. LTD.,10,Professional,Information Technology,,7600.0,11300.0,9450.0,High
MCF-2020-0060524,Permanent,Senior Product Owner,AUTODESK ASIA PTE. LTD.,5,Professional,Engineering Information Technology,Work requirements Translate systems / business requirements stories Manage teamâ delivery priorities Follow progress Foster Ensure requirements customer Effectively manage backlog Be product planning Work non-functional backlog Keep motivated Continuously Work cross- Partner Develop key development Communicate Be Agile/Scrum Principles Solid teams Solid -oriented programming Experience working product Humble collaborative Effective communication problem Commitment understanding applications Enthusiasm cutting complex problems Familiar non- testing Good command English (Speaking Writing Reading) Working methodologies Good understanding Solid Proficiency writing SQL queries Experience distributed computing Bachelorâ degree Masters preferred Computer Science/Information Systems/Engineering/ field Experience Elasticsearch/Kibana/Looker Experience Spark Presto Hive Experience AWS Experience Kanban Certified Scrum Product Owner Advanced Scrum Product Owner,6500.0,13000.0,9750.0,High
MCF-2020-0059967,Contract Permanent,Research Fellow (Computer Science),NANYANG TECHNOLOGICAL UNIVERSITY,0,Professional,Engineering Sciences  Laboratory  R&D,Research AI- Interface Rolls-Royce business technical R&D outcomes Actively / techniques / proposals improvements Contribute IP (Papers Invention Disclosures Patents) Active representation - present EAI Group activities/capabilities Corporate Lab Work Corporate Lab managers Rolls-Royce leaders NTU Professors PhD Computer Science AI Machine Learning Optimization Numerical/Scientific computing Python MATLAB Experience global technologies Hands collection Excellent / ideas Good Prior () (e.g. ) plus: Aerospace / Mechanical / Electrical Engineering Numerical/Scientific computing C / C++ Principles development/engineering/lifecycle/,4000.0,6100.0,5050.0,Low
MCF-2020-0059475,Contract Permanent,Research Fellow,NATIONAL UNIVERSITY OF SINGAPORE,0,Jr Executive,Sciences  Laboratory  R&D,,4000.0,7916.0,5958.0,Med
MCF-2020-0059798,Permanent,Data Scientist(NLP),BIGO TECHNOLOGY PTE. LTD.,1,Professional,Engineering Sciences  Laboratory  R&D,,4000.0,6500.0,5250.0,Low
MCF-2020-0059849,Contract Permanent,Site Reliability Engineer,JPMORGAN CHASE BANK N.A.,6,Sr Executive,Banking  Finance,Resiliency â Engineer   methods gaps       Application development Continuous improvement â Proactive  solutions /  . Performance Management â Partner Application Development Infrastructure Information      Security identify      . Delivery â Participate   Production      non-functional requirements stories       Change Management â  act      issues. 5+ within Application Design      throughout Web application development (Angular.js Node.js J2EE Javascript) Strong cloud technologies load      protocols Proven     incident/. Cloud ; Amazon Web Services (required) Google Cloud     Platform Azure (beneficial) Cloud ; operations     Kubernetes Prometheus FluentD Slack ElasticSearch Grafana Kibana     . Understanding Java/J2EE      Experience Unix/Linux JDBC Strong developing event      DB services Cassandra MQ/JMS/Kafka     Aurora RDS Cloud SQL BigTable DynamoDB CockroachDB Cloud Spanner     Kinesis Cloud Pub/Sub . Strong XML technology     (XSD XPath XQuery XSLT) Proven Application Production Support Experience working DevOps environment Experience    infrastructure: Machine learning Distributed      Data Mobile application     development Familiar Chaos Engineering practices Cybersecurity Capable   environment Good communication  verbal manage  conference calls. Good collaboration  influencing Ability independently   self- environment. Comfortable fast     dynamic environment . Working Microsoft   Outlook Word Excel PowerPoint. Banking / financial,7000.0,14000.0,10500.0,High
MCF-2020-0059522,Permanent,Sr. Solutions Advisor,JDA SOFTWARE ASIA PTE. LTD.,5,Sr Executive,Information Technology Logistics  Supply Chain,,12000.0,18000.0,15000.0,High
MCF-2020-0059890,Contract Permanent,Scientist ARTC,A*STAR RESEARCH ENTITIES,2,Professional,Sciences  Laboratory  R&D,,4500.0,9000.0,6750.0,Med
MCF-2020-0059844,Contract Permanent,Merchant Services - Applications Support,JPMORGAN CHASE BANK N.A.,6,Sr Executive,Banking  Finance,,7000.0,14000.0,10500.0,High
MCF-2020-0059740,Contract Permanent,Mission Control Analyst Consumer & Community Banking,JPMORGAN CHASE BANK N.A.,3,Professional,Banking  Finance,BS/BA degree equivalent Basic application development Working one general purpose programming needed Working develop test deploy maintain Ability relationships goals Strong SME analysis Production Incidents. Able resolve . Ensures back- strategies Help / processing Develop end Carefully resolution 8+ financial . 8+ - leading applications. 8+ technical JAVAUNIXORACLE/DB2/SQL SERVER environment. 2+ deploying Cloud (Amazon/Google/Private) 3+ UNIX shell Perl Python Ruby similar. 5+ working web //WebSphere WebLogic. 3+ like Cassandra Kafka. 3+ like IBM MQ JMS . 3+ PMT like Splunk Geneos Dynatrace Wily . Experience Disaster Recovery planning . Knowledge working Scrum/Kanban plus. Must demonstrate . Must - drive /. Must pattern .,7000.0,14000.0,10500.0,High
MCF-2020-0059855,Contract Permanent,Mission Control: Card / Home Lending Support Consumer & Community Banking Vice President,JPMORGAN CHASE BANK N.A.,10,Sr Executive,Banking  Finance,As Cards SME production      incidents - participate L2 AD SMEs driving MTTD MTTR . Mission Control complex P1 resolution required. Engaging Command Center end      improvements service      . The      - support Credit Card flows .      Ideally would Mainframe Middleware flow Distributed       supporting Card . The also      Cards Credit      Bureaus. Knowledge awareness Retail Lending       flows A university area -      equivalent Proven expertise environment  . Development       would Proficiency one general purpose programming (Java Python .Net C++ .) Understanding compliance       standards Ability develop   goals Minimum 10 IT â teams Minimum 5 yearsâ (Oracle/DB2/ SQL/ SQL Server/ UNIX/ Linux/ Java/ Java       JSP/ Spring/ Hibernate/ SOAP/ web services/ apache//WebSphere WebLogic Knowledge DevOps organizations Knowledge Cloud architecture Continuous Integration â Agile teams   integration Production ready,7500.0,15000.0,11250.0,High
MCF-2020-0059831,Permanent,Full-Stack Developer (Automation),FCS CAREERS PTE. LTD.,3,Sr Executive,Consulting Information Technology Telecommunications,Develop applications ; Understand order use-cases; Manage production; Ensure best ; Track solutions; Identify systems; Provide analysis company. Degree Diploma Computer Science discipline; Excellent - exposure Python PHP JavaScript RESTful APIs JSON YAML; Well-versed Unix/Linux OS ; Familiarity relational databases SQL data structures; Able Agile understanding SDLC; Comfortable CI/CD working DevOps mindset; Knowledge TCP/IP . would ; Some real-time (NRT) plus; Excellent English; Possess strong independently . Attractive benefits; Exciting dynamic environment.,5000.0,6000.0,5500.0,Low
MCF-2020-0059440,Permanent,SAP Analytics Consultant APAC,DELIVERY HERO APAC PTE. LIMITED,4,Management,Information Technology,Deploy data analytics SAP tools S/4HANA BW/4HANA Embedded BPC SAP Analytics Cloud Leonardo SAP Data Warehouse Cloud. Work - BI /predictive analytics machine learning. Build -making. Stay --date data warehousing insights business requirements. Develop best . Provide . Bachelor degree Computer Science /certification. 4 7 SAP BI/BW data . Experience SAP HANA S/4HANA BW HANA BW/4HANA BW IP / BPC Embedded SAP Analytics Cloud. Experience working SAP . Capable ETL logic (e.g. ABAP ) - LSA++ within BW. Competency designing BW/BEx queries coding ABAP . Track record dashboards Analysis Office - Lumira Designer SAP Analytics Cloud. Strong English ( language). Ability collaboratively levels. Willingness adapt - environment. A grow set. A . Responsibility one . Promotion . Benefits !,6500.0,9500.0,8000.0,Med
MCF-2020-0059073,Permanent,Java Engineer - Equity Accelerate Engineering Associate (59230),GOLDMAN SACHS SERVICES (SINGAPORE) PTE. LTD.,3,Sr Executive,Banking  Finance,Design build --- platform Develop data trading systems. Design . Design build time. Use data - collect . Communication . Bachelors Masterâ degree computer science engineering equivalent 1 2 engineering/ Prior Experience Python/Java/Scala data analytics Strong object Strong communication Strong analytical problem solving Experience data . Experience data processing Experience data processing Knowledge Experience KDB Experience Equities Transaction Cost Analysis Prior used non- Over 3 Financial industry,7500.0,15000.0,11250.0,High
MCF-2020-0058991,Permanent,Full Stack Developer,CARGOAI PTE. LTD.,1,Sr Executive,Information Technology Logistics  Supply Chain,Data analytics Dashboards Create Mobile app AI/machine API projects systems Yield management Pricing tool Airlines Web Ongoing Work development teams solutions Design client-- modules Develop - Write APIs Test software Between 0 5 development ( plus) Education computer science Expert back-- : Angular + Java EE Knowledge programming Python PHP Go Experience / Familiarity services (preferably AWS) An Organizational & excellent communication Great attention detail,4000.0,8000.0,6000.0,Med
MCF-2020-0058618,Permanent,Machine Learning Engineer,HIVE OS PTE. LTD.,2,Professional,Information Technology,Good Good learning Strong models domains Familiarity Jupyter machine learning NLP libraries Coding preferably Python Java Go Ability -- end-users,8000.0,15000.0,11500.0,High
MCF-2020-0057494,Contract Permanent,Research Fellow,NATIONAL UNIVERSITY OF SINGAPORE,0,Professional,Sciences  Laboratory  R&D,,5000.0,7000.0,6000.0,Med
MCF-2020-0058583,Permanent,Assistant Professor  /  Associate Professor,NATIONAL UNIVERSITY OF SINGAPORE,6,Professional,Education  Training,Participate service responsibilities Office Education Reporting Officer Participate excellence strategies Office Education Consult Artificial Intelligence medical education / Learning Analytics projects Collaborate improve Learning Analytics School Conduct Artificial Intelligence medical education / Learning Analytics across AMC Apply Develop strong communication. Publish present AI / Learning Analytics peer- Mentor Artificial Intelligence medical education / Learning Analytics Conduct/assist ; Learning Analytics; write/ ; create/ Appropriate duties assigned Doctoral degree Artificial Intelligence / Machine Learning education ; Learning Analytics; Statistics; Outcomes Research; Psychometrics / field Relevant Artificial Intelligence / Machine Learning education / Learning Analytics Demonstrable . For example - preferably medical ; research Principal Investigator lead; peer publications; ; ; ; evidence ; application Demonstrated -- Exceptional time deadlines Accessible flexible individual / independently well --one Commitment . Excellent written verbal communication presentation Ability translate Artificial Intelligence / Machine Learning techniques Data Analytics approaches Ability Artificial Intelligence medical education / Learning Analytics,8000.0,15000.0,11500.0,High
MCF-2020-0058663,Contract Permanent,Data Analyst EDDC,A*STAR RESEARCH ENTITIES,2,Professional,Sciences  Laboratory  R&D,Develop data /pipelines technologies Involve - Assist Assist /machine learning models Collaborate EDDC inter- expertise . PhD Computational Biology/Bioinformatics/Computer Science In- Skilled programming languages e.g. python High motivated learn projects Working ( modelling) techniques Familiar machine learning statistical analysis Creative player Able communicate effectively (verbal written) Knowledge web application / database development,4500.0,9000.0,6750.0,Med
MCF-2020-0057537,Permanent,SICS - Principal Investigator,A*STAR RESEARCH ENTITIES,5,Management,Sciences  Laboratory  R&D,Join working data platforms. Develop machine learning AI methods - . Collaborate industry. Integrate internal data  Write scientific  . Establish  impactful . PhD   5  computational biology field (e.g. bioinformatics  big data analysis). Strong  analytical record. The candidate  must organization   responsibilities. Strong   collaboratively  . Grounding   learning Excellent  algorithm (e.g. C/C++ R S-plus SQL  Java Oracle) Proven record,7100.0,14200.0,10650.0,High
MCF-2020-0058537,Permanent,Automation Engineer Java - Backend  /  Workflow  /  UI Analyst (60942),GOLDMAN SACHS SERVICES (SINGAPORE) PTE. LTD.,1,Jr Executive,Banking  Finance,Bachelors Degree Engineering Equivalent Must Java Python Must ML deep learning business- SDLC Git development Knowledge Apache Open NLP PDF BOX open frameworks Establishing best Python techniques Teamwork â Gives across contribute others Communication Skills - Communicates clear /new,4000.0,8000.0,6000.0,Med
MCF-2020-0058490,Permanent,Automation Engineer Java - Backend / Workflow / UI Associate (60942),GOLDMAN SACHS SERVICES (SINGAPORE) PTE. LTD.,3,Sr Executive,Banking  Finance,Bachelors Degree Engineering Equivalent Must Java Python Must ML deep learning business- SDLC Git development Knowledge Apache Open NLP PDF BOX open frameworks Establishing best Python techniques Teamwork â Gives across contribute others Communication Skills - Communicates clear /new,5000.0,10000.0,7500.0,Med
MCF-2020-0058287,Permanent,Senior Product Owner_20WD38834,AUTODESK ASIA PTE. LTD.,8,Management,Engineering Information Technology,Work requirements Translate systems / business requirements stories   Manage teamâ delivery priorities Follow progress Foster Ensure requirements customer Effectively manage backlog Be product planning Work non-functional backlog Keep motivated Continuously Work cross- Partner Develop key development Communicate - Be Agile/Scrum Principles Solid teams Solid -oriented programming Experience working product management Humble collaborative Effective communication problem- Commitment understanding applications Enthusiasm cutting complex problems Familiar non- testing Good command English (Speaking Writing Reading) Working test- Good understanding Solid Proficiency writing SQL queries Experience distributed computing Bachelorâ degree Masters preferred Computer Science/Information Systems/Engineering/ field Experience Elasticsearch/Kibana/Looker Experience Spark Presto Hive Experience AWS Experience Kanban Certified Scrum Product Owner Advanced Scrum Product Owner,8825.0,17650.0,13237.5,High
MCF-2020-0057525,Permanent,Computational Analyst,VEBITS AI PTE. LIMITED,0,Jr Executive,Information Technology,Responsible machine learning To requirements translate To To c++ -real-,3200.0,3900.0,3550.0,Low
MCF-2020-0057434,Contract,Data Analyst,CAPITA PTE. LTD.,4,Sr Executive,Information Technology,,4000.0,5500.0,4750.0,Low
MCF-2020-0056123,Permanent,Research Engineer,NUTONOMY ASIA PTE. LTD.,0,Professional,Engineering,Master Degree Computer Science Engineering field. Extensive one : Excellent analytical communication writing . Experience part . Experience real-time . Experience data- tracking . Experience . Experience . Proven track (CVPR ICML NIPS ICCVâ¦) Familiarity C++ Python CUDA Git CMake .,5000.0,9500.0,7250.0,Med
MCF-2020-0057031,Contract,Data Engineer (1 Year contract),OVERSEA-CHINESE BANKING CORPORATION LIMITED,5,Sr Executive,Banking  Finance Information Technology,,6000.0,9000.0,7500.0,Med
MCF-2020-0056244,Contract Permanent,Data Scientist (Ref: JT),A-IT SOFTWARE SERVICES PTE LTD,5,Professional,Banking  Finance Information Technology,,7000.0,9500.0,8250.0,High
MCF-2020-0056921,Contract Permanent,Data Engineer (Big Data) (Ref 23500),JOBLINE RESOURCES PTE. LTD.,1,Sr Executive,Information Technology,,5000.0,10000.0,7500.0,Med
MCF-2020-0056919,Contract Permanent,Data Engineer (Big Data) (Ref 23500),JOBLINE RESOURCES PTE. LTD.,1,Sr Executive,Information Technology,,2500.0,5000.0,3750.0,Low
MCF-2020-0056894,Permanent,IT Engineer,AITECH ROBOTICS AND AUTOMATION PTE. LTD.,1,Jr Executive,Engineering,Design develop software . Develop system. Develop monitor . Develop cloud solutions. Write . Provide System . Manage projects project . Diploma/Degree Computer Engineering Information Communication Technology Information Systems. Strong Computer Science Fundamental Object-Orientated Programming (OOP) Service-Oriented Architecture (SOA) architecture. 1 2 application programming Java/Python/MQTT. Proficient Linux Microsoft NT Server / Web servers (PostgreSQL MySQL Oracle) Sound Java based WEB development Spring . Familiarity Amazon web services (AWS) like EC2 S3 Load . use IoT MQTT Websocket . Familiarity Rest Api micro . Knowledge Javascript data like D3.js plus. Knowledge machine plus. Salary,3000.0,4000.0,3500.0,Low
MCF-2020-0056258,Contract Permanent,Data Scientist,MCI CAREER  SERVICES PTE. LTD.,5,Professional,Information Technology,,7000.0,9500.0,8250.0,High
MCF-2020-0055355,Permanent,Machine Learning Engineer,AXINAN PTE. LTD.,2,Sr Executive,Engineering,Design learning pricing . Train data sets Axinanâ recommendation . Analyse data . Work pipelines. Work product new data. Master PhD computer science big . Experience Python R. Knowledge supervised/ classification/ engineering/ vision. Experience deep search / preferred. Experience Hadoop Spark TensorFlow plus. Experience models/insights - ( mandatory). Outstanding analytical problem-solving .,5000.0,10000.0,7500.0,Med
MCF-2020-0055431,Contract Permanent,Research Fellow (Computer Science / Computer Engineering / Information Systems) (R00001454),NANYANG TECHNOLOGICAL UNIVERSITY,5,Professional,Sciences  Laboratory  R&D,Software research development intelligence / machine learning techniques . Programming machine learning techniques Ethereum Hyperledger . Reading literature Publishing At PhD degree Computer Science / Computer Engineering / Information Systems Programming Python Java databases Communicative spoken English Ability independently Able develop Experience machine learning algorithms Experience papers,4600.0,6600.0,5600.0,Med
MCF-2020-0055394,Contract Permanent,Research Assistant (Computer Science / Computer Engineering / Information Systems) R00001453,NANYANG TECHNOLOGICAL UNIVERSITY,1,Professional,Sciences  Laboratory  R&D,Software development intelligence / machine learning techniques Programming machine learning techniques Ethereum Hyperledger Reading literature At Bachelor degree Computer Science / Computer Engineering / Information Systems Programming Python Java databases Communicative spoken English Ability independently Able develop Experience machine learning algorithms,3296.0,4500.0,3898.0,Low
MCF-2020-0055723,Permanent,Digital Transformation Specialist,UBS AG,3,Professional,Banking  Finance,,4500.0,7900.0,6200.0,Med
MCF-2020-0054982,Permanent,Quantitative Analyst / Data Scientist (Trading / Forex / Investment),WECHAIN FINTECH PTE. LTD.,2,Sr Executive,Banking  Finance Information Technology Risk Management,Feature engineering . Identify / analysis Masters degree relevant discipline (e.g. science .). Proficiency Python/C++ working SQL ElasticSearch. Skilled machine . Experience . Ability fast paced environment We care We us improvement. Experience fast- environment Attractive Variable Bonus Great event/,5000.0,10000.0,7500.0,Med
MCF-2020-0054820,Permanent,Enforcement Detection Analyst Trust and Safety YouTube - Singapore,GOOGLE ASIA PACIFIC PTE. LTD.,0,Sr Executive,Engineering,,6600.0,13200.0,9900.0,High
MCF-2020-0055401,Permanent,Data Scientist,ARYAN SOLUTIONS PTE. LTD.,3,Sr Executive,Information Technology,Develop data pipelines . Build . Own data . Design needs. Support analytics . Design framework understand Use across SQL Python Java scientists. Interface understand . More 2 advanced Python Java . Scala Kotlin plus. More 2 SQL ( PostgreSQL Oracle AWS Redshift Hive) required. NoSQL plus. More 2 working Linux OS. Knowledge plus. Experience modern MapReduce/ Apache Spark. Experience Apache Kafka plus. Experience -- like AWS CloudFormation. DevOps plus. Experience ETL maintenance. Experience tools like Tableau Apache Superset. Hands- learning AI information retrieval. Experience GPU- deep learning frameworks ( Keras TensorFlow PyTorch) plus.,6000.0,7000.0,6500.0,Med
MCF-2020-0055786,Permanent,Deal Desk Analyst,DATAROBOT SINGAPORE PTE. LTD.,4,Sr Executive,Information Technology,The Deal Desk Analyst help revenue Sales generation transactions. Review proposals / provide Sales . Provide guidance Sales order well / - opportunities . Ensure compliance / . Manage review RFPs/RFIs/security- . In addition Sales ensure Sales . Identify Sales Enablement develop & functions. Provide . 4-6+ Deal Desk / Sales Operations SAAS environment. Ability strategies. Ability . Approve/Reject/Escalate analysis . Ability - deadlines. High ; solve problems. Dedication service. Self- . Ability functional teams (Sales Finance Legal/Contracts Product Support) teams. Excellent communication (written verbal) - . Expertise Salesforce Excel PowerPoint G Suite plus.,10000.0,13500.0,11750.0,High
MCF-2020-0055422,Contract Permanent,IT - Junior Java Developer,NTT DATA SINGAPORE PTE. LTD.,1,Jr Executive,Information Technology,,2500.0,3900.0,3200.0,Low
MCF-2020-0055387,Permanent,Senior Research Engineer,NETVIRTA SINGAPORE PTE. LTD.,3,Sr Executive,Information Technology,Develop & - vision & algorithms 3D visualization & analytics Understand --- Collaborate Research Scientists approaches Confidently challenges Refine level - Explore Collaborate integration companyâ products Masters Bachelors ( Upper & ) Computer Science fields Knowledgeable 3D computer vision & techniques Knowledgeable machine learning Knowledgeable Matlab / Octave Python & C++ Motivated self- adapt Active --date Strong problem communication (eg. presentations) Tenacity implementation Good time Ability collaboratively Research Computer Vision Graphics Relevant -,5000.0,7000.0,6000.0,Med
MCF-2020-0055278,Permanent,Senior DevOps Engineer,HANALYTICS PTE. LTD.,3,Sr Executive,Engineering,Degree Computer Science Computer/Electrical Engineering equivalent At 3 DevOps Proficient Linux Proficient Mac OS Proficient Linux Be Proficient : Experience :,6000.0,8000.0,7000.0,Med
MCF-2020-0055179,Permanent,IT Senior Engineer,AITECH ROBOTICS AND AUTOMATION PTE. LTD.,3,Sr Executive,Engineering,Design develop software . Develop system. Develop monitor . Develop cloud solutions. Write . Provide System . Manage projects project . Diploma/Degree Computer Engineering Information Communication Technology Information Systems. Strong Computer Science Fundamental Object-Orientated Programming (OOP)Service-Oriented Architecture (SOA) architecture. At 3 application programming Java/Python/MQTT. Proficient Linux Microsoft NT server Windows Server / Web servers (PostgreSQL MySQL Oracle) Sound Java based WEB development Spring . Familiarity Amazon web services (AWS) like EC2 S3 Load . use IoT MQTT Websocket . Familiarity Rest Api micro . Knowledge Javascript data like D3.js plus. Knowledge machine plus. Salary,5000.0,7000.0,6000.0,Med
MCF-2020-0055100,Contract,AI Programmer,TOTAL EBIZ SOLUTIONS PTE. LTD.,4,Sr Executive,Information Technology,At 2 machine learning AI Experience : RASA Google Dialog Flow IBM Watson similar. At 3 : Python JAVA NodeJs Experience Big Data technologies Hadoop Spark preferred Experience  cloud- Amazon AWS Microsoft Azure You within Artificial Intelligence clients scale. You Artificial Intelligence development & Digital AI (business & technical) . Your activities AI development / .,6500.0,8000.0,7250.0,Med
MCF-2020-0054951,Contract,Data Scientist,COMTEL SOLUTIONS PTE LTD,4,Professional,Information Technology,Strong - Python R Octave Good . Understanding Machine Learning Neural Network Linear analysis Clustering anomaly detection NLP Topic Modelling Entity Recognition. Experience UI presentation QlikSense Power BI R Shiny orD3.js Strong SQL (Oracle MySQL MariaDB) Familiar Linux Develop data impactful . Interpret data   SQL R Octave Python. Build QlikSense Power BI R Shinny.,5500.0,8250.0,6875.0,Med
MCF-2020-0053061,Contract Permanent,Scientist Computing & Intelligence IHPC A*STAR,A*STAR RESEARCH ENTITIES,0,Professional,Engineering Information Technology Sciences  Laboratory  R&D,Conduct   learning   Design   time series data analytics data cleaning  feature . Work   data integrate learning  algorithms Machine Learning platform Collaborate   researchers A*STAR  industry world  modelling data near  future PhD   Computer Science relevant field Strong   machine learning  learning Experience   machine learning Experience   time series data analytics Programming   Python Smart   individual tight   A   player - attitude Solid  communication problem-solving,4500.0,9000.0,6750.0,Med
MCF-2020-0053067,Contract Permanent,Senior /  Research Engineer Computing & Intelligence IHPC,A*STAR RESEARCH ENTITIES,0,Sr Executive,Engineering Information Technology Sciences  Laboratory  R&D,Design machine   backend Design develop APIs internal external  components Design learning  applications Design security  machine Work data scientist /   platform Design tests   Master Bachelor degree Computer Science relevant field Strong capabilities  platform Strong capabilities   Familiar ( machine  ) Cloud computing Background (e.g.  Kubernetes PBS) Experience storage MySQL MongoDB  S3 HDFS . Experiences learning deep learning AI   preferable Smart individual   A player - attitude Solid communication problem-solving,3000.0,6000.0,4500.0,Low
MCF-2020-0053285,Contract,Postdoctoral Fellow  /  Research Fellow,NATIONAL UNIVERSITY OF SINGAPORE,1,Professional,Sciences  Laboratory  R&D,,5000.0,6500.0,5750.0,Med
MCF-2020-0053234,Contract,Research Assistant and Research Associate,NATIONAL UNIVERSITY OF SINGAPORE,1,Professional,Sciences  Laboratory  R&D,,3000.0,4500.0,3750.0,Low
MCF-2020-0053053,Contract Permanent,Scientist Computing & Intelligence IHPC,A*STAR RESEARCH ENTITIES,0,Professional,Engineering Information Technology Sciences  Laboratory  R&D,PhD Computer Science relevant field Strong machine learning  learning Experience machine   Programming Python. Experience programming Matlab R Java C++   Scala plus. Smart individual   A player - attitude Solid communication problem-solving,4500.0,9000.0,6750.0,Med
MCF-2020-0053569,Permanent,Data Scientist,SMARTCLEAN TECHNOLOGIES PTE. LTD.,4,Management,Sciences  Laboratory  R&D,Knowledge . Design cluster . Knowledge learning algorithms . Understanding networks /. A pertaining probability . Experience Apache Spark Hadoop big data storage . Experience databases Redis Cassandra MongoDB . Great communication . A technologies. Knowledge programming languages   Matlab Python/Julia Go Java important. A Ph.D. relevant .,4000.0,6000.0,5000.0,Low
MCF-2020-0053645,Permanent,Research Engineer,BIPO SERVICE (SINGAPORE) PTE. LTD.,2,Professional,Information Technology,,7000.0,13000.0,10000.0,High
MCF-2020-0053119,Permanent,Data Analytics,MEET ISAAC PTE. LTD.,2,Sr Executive,Information Technology,Query large data      sets traditional (exploratory)       Analytics techniques. Apply machine learning      statistical data      present results business users. Use       Analytics tools Analytics       . Perform      analysis; generate solve      business . Explore availability      new . Identify monitor       . Work within      cross-functional solutions      . At 2       data sets analytics      techniques. Strong mathematical      statistical background. Hands      machine modelling      must. Proficiency AWS Sage      Maker Preferably familiar      data Tableau       visualization.,4500.0,5500.0,5000.0,Low
MCF-2020-0053111,Permanent,Data Analytics,MEET ISAAC PTE. LTD.,2,Sr Executive,Information Technology,Query large data      sets traditional (exploratory)       Analytics techniques. Apply machine learning      statistical data      present results business users. Use       Analytics tools Analytics       . Perform      analysis; generate solve      business . Explore availability      new . Identify monitor       . Work within      cross-functional solutions      . At 2       data sets analytics      techniques. Strong mathematical      statistical background. Hands      machine modelling      must. Proficiency AWS Sage      Maker Preferably familiar      data Tableau       visualization.,3500.0,4500.0,4000.0,Low
MCF-2020-0053023,Contract Permanent,Scientist Electronics and Photonics IHPC A*STAR,A*STAR RESEARCH ENTITIES,0,Professional,Engineering Sciences  Laboratory  R&D,Computational   EMI/  EMC Lightning   HIRF systems RF/   New  algorithms/methods AI machine  technologies PhD   electrical/ electronic engineering physics  discipline Deep   fundamental Knowledge  / / test EMI/EMC  / Familiar    . Knowledge   artificial intelligence (AI) machine  computation Proficient   CST HFSS FEKO Agilent ADS simulation  tools Experience   (C/C++ Python .) Good  oral written communication English Self-,4500.0,9000.0,6750.0,Med
MCF-2020-0053117,Permanent,Research Fellow (Computer Science),NANYANG TECHNOLOGICAL UNIVERSITY,1,Professional,Sciences  Laboratory  R&D,Work algorithms ( ) Use reinforcement learning Attack machine learning algorithms PhD degree Computer Science Strong publication record conferences AAMAS IJCAI AAAI Possess research,4500.0,6700.0,5600.0,Med
MCF-2020-0054352,Contract Permanent,Junior Developer (1-2yrs exp SQL C#) - Up to $4K,NTT DATA SINGAPORE PTE. LTD.,1,Jr Executive,Information Technology,Familiarity preferably MariaDB MySQL NoSQL Able Knowledge Experience Robotics understanding Big data / machine learning Create reporting,2800.0,4000.0,3400.0,Low
