Job_Id,Emp_Type,Job_Title,Company,Year_Experience,Seniority,Category,Requirements,Min_Salary,Max_Salary,Avg_Salary,Salary_range
MCF-2020-0061392,Permanent,Computer Vision Scientist,BIPO SERVICE (SINGAPORE) PTE. LTD.,3,Management,Information Technology Sciences  Laboratory  R&D,,9000.0,17000.0,13000.0,High
MCF-2020-0061536,Permanent,AI Research Director,SENSETIME INTERNATIONAL PTE. LTD.,10,Professional,Information Technology Telecommunications,,15000.0,18000.0,16500.0,High
MCF-2020-0061904,Contract Permanent,Securities Processing Platform Java Engineer,JPMORGAN CHASE BANK N.A.,3,Professional,Banking  Finance,Experience Java high applicationsâ Experience working Spring Boot Spring Cloud Experience defining RESTful APIs building RESTful Web Services Practical either SQL preferably Oracle NoSQL ; preferably Apache Cassandra Experience - based micro Understanding DevOps cloud architecture Experience ; micro designed scalability Ability teams goals passionate building ; Strong communication interpersonal Experience working performance STP platforms Experienced full across GUI Java DB(oracle) Experience CI tools like Jenkins similar Prior,4000.0,8000.0,6000.0,Med
MCF-2020-0061861,Contract Permanent,Research Engineer (Control System) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,0,Professional,Sciences  Laboratory  R&D,Develop hardware architectures support R&D marine . This software . Develop engineering high-quality research combinations physical experiments sensing numerical simulations well data analytics develop integrated physical-numerical modelling simulations applications. Perform physical systems . Survey literature --- tools ( AI deep learning machine learning ) problems.) Collaborate industry partners affiliated research institutes relevant stakeholders contribute research TCOMS. Any duties assigned supervisor. Preferably relevant research/industry competent : Knowledge software LabView MATLAB . Good interpersonal communications Ability adapt effectively members Good command written spoken English language Resourceful self-driven high degree professional integrity,3900.0,7800.0,5850.0,Med
MCF-2020-0061851,Contract Permanent,Research Engineer (Control System) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,0,Professional,Sciences  Laboratory  R&D,Develop hardware architectures support R&D marine . This software . Develop engineering high-quality research combinations physical experiments sensing numerical simulations well data analytics develop integrated physical-numerical modelling simulations applications. Perform physical systems . Survey literature --- tools ( AI deep learning machine learning ) problems.) Collaborate industry partners affiliated research institutes relevant stakeholders contribute research TCOMS. Any duties assigned supervisor. Preferably relevant research/industry competent : Knowledge software LabView MATLAB . Good interpersonal communications Ability adapt effectively members Good command written spoken English language Resourceful self-driven high degree professional integrity,3000.0,5500.0,4250.0,Low
MCF-2020-0061843,Contract Permanent,Scientist (Control System) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,3,Professional,Sciences  Laboratory  R&D,Perform physical numerical physical marine Develop hardware architectures support R&D fluid-. This software Develop engineering high-quality research combinations physical experiments sensing numerical simulations well data analytics develop integrated physical-numerical modelling simulations applications Survey literature --- tools ( AI deep learning machine learning ) problems Collaborate industry partners affiliated research institutes relevant stakeholders contribute research TCOMS Any duties assigned supervisor Preferably 3 relevant postdoctoral/research/industry competent : Knowledge software LabView MATLAB . Good interpersonal communications . Ability adapt effectively members Good command written spoken English language Resourceful self-driven high degree professional integrity,4500.0,9000.0,6750.0,Med
MCF-2020-0062086,Permanent,Techno Functional Analyst,PRUDENTIAL ASSURANCE COMPANY SINGAPORE (PTE) LIMITED,8,Management,Banking  Finance Information Technology,Manages Business Analysts understand AS-IS business processes stakeholders define TO-BE business processes business operations . Develop use cases / implemented . Accountable KPIs including Ensure maintain support applications accordance needs. Deliver applications accordance relevant IT policies procedures. Lead new/complex problems application. Responsible training & development . Manages influencing part support. Provide change management applications processes. Liaise product matter experts communication. Drive strategy EBS Team Build & Deploy Translate requirements well- solutions Technologies provide Digital capabilities enterprise Provide governance running EBS Participate discussions well stakeholders key EBS Define standards processes EBS Platforms Develop Collaborate key business stakeholders understand business requirements . Build relationships Manage members Proactively ensure engineering developing maintaining tools best practices Deliver applications accordance relevant IT policies procedures Lead new complex problems application Responsible & development Strong server- Java (preferably Java8 higher) Spring Boot 8+ - Expert level defining current - delivering outcomes Comfortable Agile/ project Direct based Azure Kubernetes Service Experience highly- - environment Experience Networking Security Experience SQL relational modeling database Good proficiency Automated Testing Continuous Integration tools like Selenium JSunit Jasmine Mocha Knowledge tools applications systems (ETL reporting .) Proven interest algorithms data-mining machine learning / large- ( --date developments .) Strong integration REST Services party APIs. Strong RESTful APIs Microservices development Strong workshops stakeholders . Ability discussions stakeholders Strong understanding best practices . Excellent . Innovative creative Proven collaborate deliver business outcomes Ability Strong sense drive commitment deliver responsibilities Strong sense Strong attention detail Strong skill. Innovative creative . Works well dynamic environment Creates culture willingness - support Independent functions. Excellent verbal written communication . More 8 designing developing supporting Insurance applications Experience leading supervising application development Experience Business Process Reengineering Change Management Experience Experience Agile software development Experience influencing Product Owner /Business Sponsor / - . Experience Insurance domain (Life/Group) . Experience management Bachelor Computer Science Computer Engineering equivalent Fluent written spoken English,8000.0,12000.0,10000.0,High
MCF-2020-0061834,Contract Permanent,Scientist (Physical Oceanography / Metocean) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,3,Professional,Sciences  Laboratory  R&D,Perform research support development real- system: physical modelling wind-wave modelling wave-current learning prediction Conduct extensive high-quality research develop integrated physical-numerical modelling & simulations combinations : physical experiments field / experimental sensing numerical simulations CFD / potential flow-based models relevant techniques data analytics Collaborate industry partners affiliated research institutes relevant stakeholders assist securing research grants. Any duties assigned supervisor. PhD Degree Physical Oceanography Ocean Engineering Naval Architecture Civil Engineering Applied Mathematics disciplines. For role : Around 3 relevant postdoctoral/research/industry Expertise modelling ; Wave modelling pertaining wind-waves (Wave Wave III SWAN) (Boussinesq ) Data analytics modelling statistical methods EOF ANN In addition given : Ocean modelling (NEMO ROMS) Coastal modelling (MIKE3d DELFT3D) It also advantageous prior : CFD packages OpenFOAM Star CCM+ Physical modelling wave flume wave tank ocean basin Hardware---loop (HIL) testing development Good interpersonal communications . Ability adapt effectively members . Good command written spoken English language. Resourceful self-driven high degree professional integrity.,4500.0,9000.0,6750.0,Med
MCF-2020-0061827,Contract Permanent,Scientist (Physical Oceanography / Metocean) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,3,Professional,Sciences  Laboratory  R&D,Perform research support development real- system: modelling wave-current modelling wind-wave modelling machine learning prediction Conduct extensive high-quality research develop integrated physical-numerical modelling & simulations combinations : physical experiments field / experimental sensing numerical simulations CFD / potential flow-based models relevant techniques data analytics Collaborate industry partners affiliated research institutes relevant stakeholders assist securing research grants. Any duties assigned supervisor. PhD Degree Physical Oceanography Ocean Engineering Naval Architecture Civil Engineering Applied Mathematics disciplines. For role : Around 3 relevant postdoctoral/research/industry Expertise modelling wave- ; Wave modelling Boussinesq HOS Data analytics modelling statistical methods EOF ANN In addition given : CFD packages OpenFOAM Star CCM+ Boundary ; Physical modelling wave flume wave tank ocean basin. Coastal modelling (MIKE3D DELFT3D) It also advantageous prior : Hardware---loop (HIL) testing development Ocean modelling (NEMO ROMS) Good interpersonal communications . Ability adapt effectively members . Good command written spoken English language. Resourceful self-driven high degree professional integrity.,4500.0,9000.0,6750.0,Med
MCF-2020-0061813,Contract Permanent,Research Engineer TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,3,Professional,Sciences  Laboratory  R&D,Perform research fluid- pertaining environment behaviour marine & floating systems Conduct extensive high-quality research combinations physical experiments sensing numerical simulations CFD / potential flow-based models relevant techniques well data analytics develop integrated physical-numerical modelling & simulations. Collaborate industry partners affiliated research institutes relevant stakeholders assist securing research grants. Any duties assigned supervisor. A Bachelor Master degree Civil Engineering Mechanical Engineering Ocean Engineering Marine Engineering Offshore Engineering Naval Architecture disciplines. Preferably 3 relevant research/industry competent : Deep CFD / potential flow-based models model - problems multiple side-- systems example ship--. Physical modeling wave flume wave tank ocean basin Knowledge/ sensing data analytics machine learning / control model/full- . Knowledge software : StarCCM+/OpenFOAM equivalent Hydrostar HydroD equivalent Ansys/Abaqus equivalent OrcaFlex equivalent Good interpersonal communications . Ability adapt effectively members . Good command written spoken English language. Resourceful self-driven high degree professional integrity.,3900.0,7800.0,5850.0,Med
MCF-2020-0061811,Contract Permanent,Research Engineer TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,3,Professional,Sciences  Laboratory  R&D,Perform research fluid- pertaining environment behaviour marine & floating systems Conduct extensive high-quality research combinations physical experiments sensing numerical simulations CFD / potential flow-based models relevant techniques well data analytics develop integrated physical-numerical modelling & simulations. Collaborate industry partners affiliated research institutes relevant stakeholders assist securing research grants. Any duties assigned supervisor. A Bachelor Master degree Civil Engineering Mechanical Engineering Ocean Engineering Marine Engineering Offshore Engineering Naval Architecture disciplines. Preferably 3 relevant research/industry competent : Deep CFD / potential flow-based models model - problems multiple side-- systems example ship--. Physical modeling wave flume wave tank ocean basin Knowledge/ sensing data analytics machine learning / control model/full- . Knowledge software : StarCCM+/OpenFOAM equivalent Hydrostar HydroD equivalent Ansys/Abaqus equivalent OrcaFlex equivalent Good interpersonal communications . Ability adapt effectively members . Good command written spoken English language. Resourceful self-driven high degree professional integrity.,3000.0,5500.0,4250.0,Low
MCF-2020-0061737,Contract Permanent,Scientist (Structural Response of Ships & Marine Structures) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,3,Professional,Sciences  Laboratory  R&D,Perform research support development : monitoring analysis vessels marine Bayesian online instrumentation ships marine structures Conduct extensive high-quality research develop integrated physical-numerical modelling & simulations combinations : physical experiments field / experimental sensing numerical simulations FEM relevant techniques data analytics Collaborate industry partners affiliated research institutes relevant stakeholders assist securing research grants. Any duties assigned supervisor. PhD Offshore/Civil/Structural/Mechanical Engineering Naval Architecture Applied Mathematics disciplines. Preferably 3 relevant postdoctoral/research/industry competent : Strong working marine naval architecture. Knowledge FEM software packages. Instrumentation experiments field monitoring. Knowledge/ sensing data analytics machine learning marine offshore systems model- Hardware---loop (HIL) testing development Reduced Prior / software /programming languages preferred: ABAQUS ANSYS SESAM Suite equivalent Fortran Python / C++ Good interpersonal communications . Ability adapt effectively members . Good command written spoken English language. Resourceful self-driven high degree professional integrity.,4500.0,9000.0,6750.0,Med
MCF-2020-0061708,Contract Permanent,Scientist TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,3,Professional,Sciences  Laboratory  R&D,Perform research fluid- pertaining environment behaviour marine & floating systems . Conduct extensive high-quality research combinations physical experiments sensing numerical simulations CFD / potential flow-based models relevant techniques well data analytics develop integrated physical-numerical modelling & simulations. Collaborate industry partners affiliated research institutes relevant stakeholders assist securing research grants. Any duties assigned supervisor. Masters/ Ph.D. Civil Engineering Mechanical Engineering Ocean Engineering Marine Engineering Offshore Engineering Physical Oceanography Applied Mathematics disciplines. Preferably 3 relevant postdoctoral/research/industry competent : Deep CFD / potential flow-based models model - . Physical modelling wave flume wave tank ocean basin. Sensing data analytics machine learning. Knowledge /software : Higher Order Spectral Method (HOSM) Boundary Element Method (BEM) ; OpenFOAM StarCCM+ equivalent CFD software Good interpersonal communications . Ability adapt effectively members . Good command written spoken English language. Resourceful self-driven high degree professional integrity.,4500.0,9000.0,6750.0,Med
MCF-2020-0060881,Permanent,Research Fellow (Machine Learning / Traffic Management),NANYANG TECHNOLOGICAL UNIVERSITY,1,Professional,Sciences  Laboratory  R&D,Developing traffic management artificial intelligence Perform survey mapping PhD machine management fields Experience algorithms Real world implementing algorithms developed Experience optimization techniques,4000.0,6000.0,5000.0,Low
MCF-2020-0060833,Permanent,Research Fellow (Machine Learning / Traffic Management),NANYANG TECHNOLOGICAL UNIVERSITY,1,Professional,Sciences  Laboratory  R&D,Developing traffic management artificial intelligence Perform survey mapping PhD degree machine management fields Experience algorithms Real world implementing algorithms developed Experience optimization techniques,4000.0,6000.0,5000.0,Low
MCF-2020-0060311,Permanent,Applied Research Scientist Computer Vision and Deep Learning,VISENZE PTE. LTD.,2,Professional,Information Technology,Research computer vision deep learning algorithms Analyse improve stability computer . Collaborate engineering members level prototyping level production. Patent development technologies. Advanced degree Computer Science publications fields machine learning/deep learning computer vision Strong deep learning computer vision Strong one : object OCR . Good deep Pytorch /MXNet /Tensorflow Strong languages Python C++ Minimum 3 - level prototype level production,6500.0,8000.0,7250.0,Med
MCF-2020-0060013,Permanent,Data Scientist,CRIMSONLOGIC PTE LTD,5,Professional,Information Technology,Collaborate product & users Lead analysis development & maintenance AI & ML models algorithms within product. Design develop & maintain data processing required AI/ML . Analyze working structured      unstructured data Collect manager & architect solution architecture. Assist analysis testing & implementation projects AI/ML used. Collaborate creation/ data (Data Marts Cubes) making Assist      needed. Guide members use AI/Machine      Learning 2-3 overall 5+      . Specialization : Python programming R Data Analytics Data Processing & Ingestion Techniques. AWS tools & technologies 1-2 Machine Learning Artificial Intelligence techniques tools neural classification Familiarity data & data modelling Demonstrated passion analytics/AI & ML explore . Strong aptitude technologies analytics techniques Good communication . Self-motivated high degree intellectual curiosity attitude. Highly self-motivated independently well environment.,7000.0,11000.0,9000.0,High
MCF-2020-0061072,Contract Permanent,Research Engineer Social and Cognitive Computing IHPC A*STAR,A*STAR RESEARCH ENTITIES,0,Jr Executive,Engineering Sciences  Laboratory  R&D,Master/  Bachelor degree Computer Science Computer/ Electrical/ Electronic  Engineering Familiarity   programming languages Python Enthusiasm   willingness learn Experience   one : Knowledge representation (e.g.  Web Ontology Language OWL ProtÃ©gÃ©); Natural Language Processing;  Probabilistic Modelling Inference Knowledge  / domain plus,3000.0,6000.0,4500.0,Low
MCF-2020-0060870,Contract,Senior  /  Research Assistant,SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN,0,Jr Executive,Sciences  Laboratory  R&D,Bachelorâ degree higher building /engineering machine-learning /computer- Previous topics urban analytics preferred Ability track record develop software one platforms; Python Java Script Open CV PyTorch Tensor Flow,3250.0,4500.0,3875.0,Low
MCF-2020-0060021,Contract Permanent,Research Fellow (Flood Risk Analysis),NANYANG TECHNOLOGICAL UNIVERSITY,0,Professional,Engineering Sciences  Laboratory  R&D,Conceive prototype implement solutions collect data environment Support testing implementation machine learning algorithms Analyze coastal South-East Asia Develop case- Supervise colleagues needed PhD degree sciences fields Experience models Experience tools state--- especially Deltares suite Experience machine learning application modelling Demonstrated -quality research Self- interest researchers scientists ( player) -quality Interest field Excellent oral written communication English,5400.0,8100.0,6750.0,Med
MCF-2020-0061064,Contract Permanent,Senior /  Research Engineer (SDK & Backend Engineering) Social and Cognitive Computing IHPC A*STAR,A*STAR RESEARCH ENTITIES,0,Jr Executive,Engineering Sciences  Laboratory  R&D,Bachelor   Masterâ degree Information Technology / Computer Science / Computer  Engineering / E-Commerce relevant discipline Programming   Python Perl essential Experience   Linux platform essential Experience   Software Configuration Management (SCM) tools Git  Maven Experience   Web (e.g. Apache) based  application Experience   Database MySQL Experience   Javascript framework backend front-end Nodejs jQuery,3000.0,6000.0,4500.0,Low
MCF-2020-0060998,Permanent,Research Fellow (Electronic Engineering / Telecommunications Engineering / Computer Engineering / Applied Mathematics),NANYANG TECHNOLOGICAL UNIVERSITY,1,Professional,Sciences  Laboratory  R&D,Perform analysis video Develop machine ( Multi-Task learning well computer vision) Formulate Set Submission /IDs/Demos/ research PhD degree relevant discipline (electronic engineering computer engineering applied mathematics ) Possess (deep learning ) Good writing programming (Python c/c++) Good interpersonal Excellent Good communication writing English Strong responsibility research /,4000.0,6000.0,5000.0,Low
MCF-2020-0060730,Permanent,Cloud Solution Architect,MICROSOFT OPERATIONS PTE LTD,5,Jr Executive,Information Technology,,10000.0,11000.0,10500.0,High
MCF-2020-0060590,Permanent,Director of Technology,NAVAGIS ASIA PACIFIC PTE. LTD.,10,Management,Information Technology,Work technology Location Intelligence Cloud Machine Learning Collaborate QA engineers Business Analysts Project Managers Operate Google Cloud Platform Google Maps Platform Oversee information organization multi- level Provide coordination initiatives. Facilitate use Provide APAC Solutions Engineering Spearhead integration structure Solutions Engineering department Develop standards Share capabilities best practices technology Implement pertaining technology Bachelor / Masterâ degree Computer Science studies degree University. At 8 professional information software 2 role Extensive software development software engineering Highly Proficient working Linux environment Experience multi- scale Experience -based systems organization Demonstrate written communication Highly flexible Long Term environment. Our Executive Team Ex-Googlers. We ! We community. We operate . Our develop -. Every advance field Location Intelligence. We mapping essential world quality performance. Learn BEST make . Our world. As make . At Navagis mapping deep learning .,10000.0,13000.0,11500.0,High
MCF-2020-0061253,Contract Permanent,Data Engineer,CAPITA PTE. LTD.,3,Jr Executive,Engineering,Develop test maintain warehouses large-scale data processing systems Design develop data pipelines/systems data production Ensure data architecture ad- data analytics stakeholders business Leverage variety programming languages / use descriptive Recommend improve data flexibility efficiency Discover opportunities sources Ensure information Bachelor Master degree Computer Science Computer Engineering Information Systems At 5 working data architecture data warehousing ETL/ELT At 3 working AWS familiar solutions EC2 S3 EMR Redshift Athena Kinesis Advanced programming Java Hadoop Apache Spark Scala Hive Pig Hands- data data Experience structured/unstructured/- Programming Python R SQL data Experience data pipeline implementation ETL/ELT In-depth MPP techniques Ability algorithms learning & statistical models plus,3500.0,5500.0,4500.0,Low
MCF-2020-0061027,Permanent,Technical Lead & Architect,COGNIZANT TECHNOLOGY SOLUTIONS ASIA PACIFIC PTE. LTD.,10,Professional,Information Technology,,7600.0,11300.0,9450.0,High
MCF-2020-0060524,Permanent,Senior Product Owner,AUTODESK ASIA PTE. LTD.,5,Professional,Engineering Information Technology,Work manage needs range stakeholders business engineering requirements Translate systems / business requirements stories Manage teamâ delivery priorities Follow progress Foster Ensure requirements development building customer Effectively manage backlog Be product planning Work architect development non-functional requirements product backlog Keep motivated goals organization Continuously improve processes Work cross- business operations achieve goals Partner stakeholders product management planning execution management Develop key stakeholders help development Communicate recommendations cross Be manage product Agile/Scrum Principles Solid teams Solid functional object-oriented programming Experience working product management align goals risks Humble collaborative Effective communication problem solving interpersonal Commitment understanding applications Enthusiasm cutting complex problems Familiar non- testing Good command English (Speaking Writing Reading) Working methodologies Good understanding Solid Proficiency writing SQL queries Experience distributed computing Bachelorâ degree Masters preferred Computer Science/Information Systems/Engineering/ field Experience Elasticsearch/Kibana/Looker Experience Spark Presto Hive Experience AWS Experience Kanban Certified Scrum Product Owner Advanced Scrum Product Owner,6500.0,13000.0,9750.0,High
MCF-2020-0059967,Contract Permanent,Research Fellow (Computer Science),NANYANG TECHNOLOGICAL UNIVERSITY,0,Professional,Engineering Sciences  Laboratory  R&D,Research demonstrate deliver AI- Interface Rolls-Royce business technical stakeholders align R&D outcomes Actively / techniques / proposals improvements Contribute creation new IP (Papers Invention Disclosures Patents) Active representation - present EAI Group activities/capabilities Corporate Lab Work Corporate Lab managers Rolls-Royce leaders NTU Professors PhD Computer Science disciplines focus AI Machine Learning Optimization Numerical/Scientific computing Python MATLAB Experience global technologies Hands collection Excellent / prototyping research ideas Good Prior exposure domain() (e.g. ) plus: Aerospace / Mechanical / Electrical Engineering Numerical/Scientific computing C / C++ Principles practices software development/engineering/lifecycle/,4000.0,6100.0,5050.0,Low
MCF-2020-0059475,Contract Permanent,Research Fellow,NATIONAL UNIVERSITY OF SINGAPORE,0,Jr Executive,Sciences  Laboratory  R&D,,4000.0,7916.0,5958.0,Med
MCF-2020-0059798,Permanent,Data Scientist(NLP),BIGO TECHNOLOGY PTE. LTD.,1,Professional,Engineering Sciences  Laboratory  R&D,,4000.0,6500.0,5250.0,Low
MCF-2020-0059849,Contract Permanent,Site Reliability Engineer,JPMORGAN CHASE BANK N.A.,6,Sr Executive,Banking  Finance,Resiliency â Engineer   methods gaps       Application development Continuous improvement â Proactive identification delivery  solutions /  . Performance Management â Partner Application Development Infrastructure Information      Security identify      . Delivery â Participate   reviews ensure Production      non-functional requirements stories      definition done Change Management â  act production order drive change      issues. 5+ within Application Design      throughout Web application development (Angular.js Node.js J2EE Javascript) Strong understanding networking cloud technologies load      protocols Proven     incident/. Cloud platforms technologies ; Amazon Web Services (required) Google Cloud     Platform Azure (beneficial) Cloud ; operations     Kubernetes Prometheus FluentD Slack ElasticSearch Grafana Kibana     . Understanding Java/J2EE      Experience Unix/Linux JDBC Strong developing event      DB services Cassandra MQ/JMS/Kafka     Aurora RDS Cloud SQL BigTable DynamoDB CockroachDB Cloud Spanner     Kinesis Cloud Pub/Sub . Strong XML technology     (XSD XPath XQuery XSLT) Proven Application Production Support Experience working DevOps environment Experience    infrastructure: Machine learning Distributed      Data structures algorithms Mobile application     development Familiar Chaos Engineering practices Cybersecurity Capable execute deliver   initiatives dynamic environment Good communication  verbal written lead manage  conference calls. Good collaboration  influencing Ability independently   self-starter within environment. Comfortable fast     dynamic environment . Working Microsoft   Outlook Word Excel PowerPoint. Banking / financial,7000.0,14000.0,10500.0,High
MCF-2020-0059522,Permanent,Sr. Solutions Advisor,JDA SOFTWARE ASIA PTE. LTD.,5,Sr Executive,Information Technology Logistics  Supply Chain,,12000.0,18000.0,15000.0,High
MCF-2020-0059890,Contract Permanent,Scientist ARTC,A*STAR RESEARCH ENTITIES,2,Professional,Sciences  Laboratory  R&D,,4500.0,9000.0,6750.0,Med
MCF-2020-0059844,Contract Permanent,Merchant Services - Applications Support,JPMORGAN CHASE BANK N.A.,6,Sr Executive,Banking  Finance,,7000.0,14000.0,10500.0,High
MCF-2020-0059740,Contract Permanent,Mission Control Analyst Consumer & Community Banking,JPMORGAN CHASE BANK N.A.,3,Professional,Banking  Finance,BS/BA degree equivalent Basic application development Working one general purpose programming interest learning needed Working develop test deploy maintain Ability collaboratively teams relationships goals Strong SME analysis Production Incidents. Able resolve . Ensures back- strategies across environments Help /projects activities processing Develop end users clients Carefully risks solutions resolution 8+ financial . 8+ - leading applications. 8+ technical JAVAUNIXORACLE/DB2/SQL SERVER environment. 2+ deploying Cloud (Amazon/Google/Private) 3+ UNIX shell Perl Python Ruby similar. 5+ working web //WebSphere WebLogic. 3+ like Cassandra Kafka. 3+ like IBM MQ JMS . 3+ PMT like Splunk Geneos Dynatrace Wily . Experience Disaster Recovery planning . Knowledge working Scrum/Kanban plus. Must demonstrate writing customers. Must - drive /. Must pattern .,7000.0,14000.0,10500.0,High
MCF-2020-0059855,Contract Permanent,Mission Control: Card / Home Lending Support Consumer & Community Banking Vice President,JPMORGAN CHASE BANK N.A.,10,Sr Executive,Banking  Finance,As Cards SME production      incidents - participate L2 AD SMEs driving MTTD MTTR . Mission Control complex P1 issues assist resolution required. Engaging Command Center end      improvements service      . The      - support Credit Card flows .      Ideally would Mainframe Middleware flow Distributed       supporting Card . The also      Cards Credit      Bureaus. Knowledge awareness Retail Lending       flows A university degree technology area -      equivalent Proven expertise environment  multiple techniques. Development       would Proficiency one general purpose programming (Java Python .Net C++ .) Understanding compliance       standards Ability collaboratively teams develop   goals Minimum 10 IT â teams Minimum 5 yearsâ (Oracle/DB2/ SQL/ SQL Server/ UNIX/ Linux/ Java/ Java       JSP/ Spring/ Hibernate/ SOAP/ web services/ apache//WebSphere WebLogic Knowledge designing implementing DevOps organizations Knowledge Cloud architecture Continuous Integration â Agile teams   integration Production ready,7500.0,15000.0,11250.0,High
MCF-2020-0059831,Permanent,Full-Stack Developer (Automation),FCS CAREERS PTE. LTD.,3,Sr Executive,Consulting Information Technology Telecommunications,Develop applications ; Understand order use-cases; Manage process prototype production; Ensure best practices followed; Track solutions; Identify systems; Provide analysis company. Degree Diploma Computer Science discipline; Excellent - exposure Python PHP JavaScript RESTful APIs JSON YAML; Well-versed Unix/Linux OS ; Familiarity relational databases SQL data structures; Able Agile understanding SDLC; Comfortable CI/CD working DevOps mindset; Knowledge TCP/IP . would ; Some exposure machine learning processing real-time (NRT) plus; Excellent communication proficiency English; Possess strong sense initiative independently . Attractive benefits; Exciting dynamic environment.,5000.0,6000.0,5500.0,Low
MCF-2020-0059440,Permanent,SAP Analytics Consultant APAC,DELIVERY HERO APAC PTE. LIMITED,4,Management,Information Technology,Deploy data analytics solutions innovative SAP tools S/4HANA BW/4HANA Embedded BPC SAP Analytics Cloud Leonardo SAP Data Warehouse Cloud. Work range projects - BI planning advanced/predictive analytics machine learning. Build reports dashboards managers decision-making. Stay --date data warehousing insights business requirements. Develop best practice within . Provide support deal . Bachelor degree Computer Science /certification. 4 7 SAP BI/BW consulting strong data . Experience working technologies SAP HANA S/4HANA BW HANA BW/4HANA BW IP / BPC Embedded SAP Analytics Cloud. Experience working SAP . Capable ETL logic (e.g. ABAP ) setting well- models accordance LSA++ within BW. Competency designing BW/BEx queries coding ABAP . Track record dashboards Analysis Office - Lumira Designer SAP Analytics Cloud. Strong communication fluency English ( language). Ability collaboratively levels. Willingness adapt changing high- environment. A learn environment grow set. A . Responsibility one . Promotion . Benefits !,6500.0,9500.0,8000.0,Med
MCF-2020-0059073,Permanent,Java Engineer - Equity Accelerate Engineering Associate (59230),GOLDMAN SACHS SERVICES (SINGAPORE) PTE. LTD.,3,Sr Executive,Banking  Finance,Design build maintain high--- platform Develop data trading systems. Design infrastructure libraries queries data. Design build market real time. Use data - tools necessary collect . Communication . Bachelors Masterâ degree computer science engineering equivalent 1 2 professional data engineering/ Prior Experience Python/Java/Scala data analytics Strong object oriented patterns Strong communication Strong analytical problem solving Experience data analysis optimizations. Experience data processing Experience data processing systems handle Knowledge Experience KDB Experience Equities Transaction Cost Analysis Prior used non- Over 3 Financial industry,7500.0,15000.0,11250.0,High
MCF-2020-0058991,Permanent,Full Stack Developer,CARGOAI PTE. LTD.,1,Sr Executive,Information Technology Logistics  Supply Chain,Data analytics Dashboards Create Mobile app AI/machine API projects systems Yield management Pricing tool Airlines Web Ongoing optimization improvements Work development teams solutions Design client-side server- modules Develop manage well- Write effective secure APIs Test software Between 0 5 professional software development ( plus) Education computer science Expert back-end front- : Angular + Java EE Knowledge programming languages example Python PHP Go Experience working desktop / Familiarity services (preferably AWS) An Organizational & excellent communication Great attention detail,4000.0,8000.0,6000.0,Med
MCF-2020-0058618,Permanent,Machine Learning Engineer,HIVE OS PTE. LTD.,2,Professional,Information Technology,Good Good understanding statistics fundamentals machine learning Strong analytical critical thinking modeling models domains Familiarity Jupyter machine learning NLP libraries Coding preferably Python Java Go Ability communicate non-- end-users,8000.0,15000.0,11500.0,High
MCF-2020-0057494,Contract Permanent,Research Fellow,NATIONAL UNIVERSITY OF SINGAPORE,0,Professional,Sciences  Laboratory  R&D,,5000.0,7000.0,6000.0,Med
MCF-2020-0058583,Permanent,Assistant Professor  /  Associate Professor,NATIONAL UNIVERSITY OF SINGAPORE,6,Professional,Education  Training,Participate service responsibilities Office Education Reporting Officer Participate development delivery excellence strategies Office Education Consult Artificial Intelligence medical education / Learning Analytics projects Collaborate investigators implement improve Learning Analytics methodology application School Conduct workshops courses programmes development capability use Artificial Intelligence medical education / Learning Analytics across AMC Apply studies programs Develop strong communication. Publish present AI / Learning Analytics peer- Mentor Artificial Intelligence medical education / Learning Analytics Conduct/assist ; Learning Analytics; write/assist writing ; create/assist data Appropriate duties assigned Doctoral degree Artificial Intelligence / Machine Learning education ; Learning Analytics; Statistics; Outcomes Research; Psychometrics / field Relevant Artificial Intelligence / Machine Learning education / Learning Analytics Demonstrable commitment research . For example - preferably medical ; research Principal Investigator lead; peer publications; ; ; ; evidence ; application Demonstrated publish high-- Exceptional time deadlines Accessible flexible individual / independently well environment staff levels one--one Commitment sharing information. Excellent written verbal communication presentation Ability translate Artificial Intelligence / Machine Learning techniques Data Analytics approaches education practice Ability within domain Artificial Intelligence medical education / Learning Analytics,8000.0,15000.0,11500.0,High
